case,seed,alg,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F8,17,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,68.4362110214739,63.005282778100764,0.004404534348288344,14.758612889010692
F8,22,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,9.078639634473118,8.411611949755166,0.01203767374253129,2.1526633289904566
F8,17,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,26.033193191881775,24.803536628465853,0.22092174902121078,17.407762239003205
F8,18,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,41.05356487956506,38.36901843582953,0.11295527430823597,16.546906266987207
F8,18,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,29.57077519744655,26.94845989523144,0.009594803359600154,14.013236814993434
F8,15,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,24.66154567703103,23.004285794196694,0.14947918639885036,22.674130997998873
F8,23,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,15.244781963690958,14.540949678172781,0.014133898936359142,2.1661995820031734
F8,22,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,12.198369988673187,10.832535990983622,0.004025220537499795,6.494392027991125
F8,23,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,21.87574838449413,20.244422717199,0.0011635190605527358,5.1960139959992375
F8,19,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,27.951759596724163,26.397956875146637,0.13833279445618016,17.20195845401031
F8,20,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,57.93800558628963,53.61009187022688,0.002643392567993795,12.796820235002087
F8,24,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,28.357831436076694,27.103121705040998,0.021862451779974017,3.285634960004245
F8,25,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,20.208833355301277,17.68647059713267,0.03880578113266681,2.5089336420060135
F8,24,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,40.729618168970646,37.55970596850933,0.0032786888024754286,5.723966741003096
F8,21,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,48.51919500220609,44.715557123806846,0.19556530094263683,14.84871365300205
F8,19,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,36.27353048437506,32.55736999604933,0.004738030253646337,17.879288659009035
F8,26,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,22.435328225794954,20.36666517261135,0.03073987749730872,2.408913022998604
F8,25,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,15.404061320155234,14.424805779706041,0.0014055525736602738,6.313027650001459
F8,20,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,55.251014695785294,52.523974584542565,0.07861197879904915,21.015239590997226
F8,21,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,75.59534668408874,70.18990932254313,0.0030934522763497573,18.15790095999546
F8,23,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,36.224163748806454,33.43751584597188,0.0024383155475300225,13.679024003009545
F8,22,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,57.99912481763096,53.84768788608178,0.007254114681007815,15.565561939001782
F8,27,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,27.84326598005602,26.689135281499112,0.02182385550776945,2.6688439379940974
F8,26,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,14.19529154833514,13.544814331803495,0.003238415564638726,6.450790339993546
F8,24,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,42.80033776139421,40.08477437549679,0.00928597071387323,12.785601541996584
F8,22,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,34.78365019691205,32.657914904180785,0.11856790673076036,18.988342077005655
F8,28,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,43.58334122599074,41.156811291455625,0.02737869514191161,2.597894462000113
F8,29,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,12.012010824383921,10.912567802894158,0.020705016153994456,1.4356582530017477
F8,25,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,22.3717298151225,21.18606170170581,0.004291778698742725,12.384572691997164
F8,27,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,35.03539216728942,31.106297115583235,0.0018726082423924104,7.5908563359989785
F8,24,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,51.0288950103331,47.72166666807886,0.13350123201683065,16.740317502990365
F8,26,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,55.40543959078244,50.078851196780214,0.005790617178615494,10.714876487007132
F8,23,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,53.54499278654258,50.69987127406896,0.01596698994995218,20.590948294004193
F8,28,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,61.84248389383598,57.80556804280201,0.0010573870418587453,6.608822745998623
F8,30,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,48.17874203940178,43.40058865416251,0.041263617732157656,2.702288928005146
F8,29,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,44.00733810713102,41.72127873366562,0.00041932218070994296,6.149246978995507
F8,25,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,34.754568633092696,33.48353137892695,0.035757060665420684,18.542084110013093
F8,31,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,19.69139393193317,19.206413529803793,0.01223826880374639,2.093506792007247
F8,30,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,41.14070004172368,37.44854196628051,0.0017169077531481774,6.248715854002512
F8,31,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,16.449438546510923,15.625432388660458,0.003575286963381962,6.155736282991711
F8,26,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,22.95964242503834,21.8307070996501,0.15541998946183003,20.907722026997362
F7,1,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,15.055003102171355,14.414244322985295,0.00628778444089886,4.424856166995596
F8,30,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,67.62230482004367,64.17324886291465,0.02450530070060846,12.668757544000982
F8,28,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,30.89128163088134,27.509878845261532,0.006885594942663946,15.245736985001713
F8,28,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,55.013156347189366,51.40602088076141,0.11516040093189885,16.280121920994134
F8,27,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,56.91005264202308,52.35644369869323,0.003422015887070197,17.982721149994177
F8,29,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,28.78148716819886,26.618708617892285,0.0033056379117532065,14.060939959003008
F8,27,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,76.50729536788705,73.65280509712507,0.024946865351700098,22.06244739900285
F8,30,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,34.47563687073686,30.870301125179186,0.004939142799731344,12.922299436002504
F7,2,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,21.333251241029796,20.414265133144863,0.011248617035313106,4.535369225995964
F8,29,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,46.29318287484748,43.77679660426403,0.029840665455579583,19.79814563099353
F8,31,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,52.750234912574186,48.6721471789541,0.062266510224854146,15.268820413009962
F7,1,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,63.22963751495648,60.994902328843,0.00021704899360318512,13.219135612001992
F7,3,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,11.213554387293316,10.358614988369531,0.010923897999608932,5.062233221993665
F7,4,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,29.067494876019317,27.723253482609415,0.01848142563320387,4.078552720005973
F8,31,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,46.7563619372972,41.45917162322989,0.006227808090692244,17.409101769997505
F7,4,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,19.785692319973244,18.77548388242683,0.0006914498976162127,7.644639841004391
F7,5,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.444638178620366,17.31346961671726,0.01339687435280053,5.291499733008095
F7,2,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,52.00242670912467,49.86132201492399,0.00046867808783331613,15.876179172992124
F7,3,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,28.660363128317236,26.82829474675198,0.0008898779719506861,12.88652540599287
F7,6,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.86499483555702,18.280604047923944,0.005493345986354485,4.819969100994058
F7,5,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,14.945343240404618,13.110303860608676,0.001256000974775674,10.99770785200235
F7,1,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,21.84288405219782,20.371159196761173,0.11525712716474244,26.314459853994776
F7,6,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,13.804085141123059,12.346908761597325,0.0017265759511283715,11.099735512005282
F7,7,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,29.025978463315404,26.842536990442085,0.02695751047316264,4.2725355260045035
F7,3,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,34.18369651968851,31.84290754355905,0.0024665797224106465,24.18577780200576
F7,1,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,24.17293345755968,22.233491768296584,0.0031315639967241164,32.07478080999863
F7,2,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,24.363540305789943,23.142830976808373,0.08323669189977016,30.615315971997916
F7,7,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,58.874074512667114,56.47120799013331,0.00021659550508419507,12.341723417994217
F7,8,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,22.05226284123702,20.64538108697016,0.021148575635870588,3.9778461070091
F7,5,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,49.08598057431392,45.92699526295732,0.002547237422498594,23.572121635006624
F7,8,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,13.835399695042614,12.78041648123636,0.0018208911233508363,9.246842897991883
F7,9,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,17.28362602121001,16.878043258752886,0.005025259895819599,4.132258735000505
F7,5,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,31.92322118713383,29.88634489176135,0.10053871753074844,30.040920745988842
F7,3,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,55.78676478044342,53.70327269734136,0.04301325653892678,35.17015109601198
F7,6,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,62.621655964435504,60.1293667177241,0.04796361348722766,27.22044181000092
F7,2,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,39.619227123148136,36.38210115180676,0.002415027472043046,35.97599095599435
F7,4,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,36.55382817370427,34.401972436502746,0.001677498715333541,33.0334121939959
F7,10,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,14.738964610686208,14.244487221367887,0.00793879507380956,4.363087499004905
F7,7,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,40.590233185886774,37.377655650811406,0.003271838037537033,22.481281587999547
F7,9,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,15.753574510697122,13.855789858743679,0.001508668940832685,12.795498117993702
F7,11,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,24.12188260041342,23.588920081635184,0.006074145788612406,3.936287700009416
F7,7,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,39.73782510616642,38.151750465410494,0.06010269829576342,31.183166959002847
F7,4,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,29.62890744710891,28.36494819916418,0.06117953665285341,43.557082595012616
F7,12,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,28.413029195801798,27.101642037120804,0.009587267413594216,3.852506055001868
F7,10,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,16.27665286336271,15.101460303518847,0.0018840605004246515,12.592040627001552
F7,6,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,49.53058352526762,46.74723611034506,0.002673173268974456,34.28379769199819
F7,13,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,25.32367871782758,22.89246903216075,0.02764776470056331,3.5992410949984333
F7,8,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,68.52172303651768,65.3228605499799,0.02765306890715837,30.071775447009713
F7,9,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,46.85881012519034,43.98101480859233,0.001028371805815862,21.272664231990348
F7,9,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,44.436060737981386,41.43320150218447,0.07219148493511415,23.825825430001714
F7,11,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,45.928401196889446,42.734991116297664,0.0008419374793983281,16.532491784004378
F7,12,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,17.884124330180445,16.88385249840137,0.0012359940584546105,11.311895905004349
F7,14,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,25.98792673662429,24.071223343499643,0.023664764977199,2.3859813989984104
F7,8,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,33.95863860391341,31.88155099458316,0.004278129420082979,27.025857150001684
F7,15,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,15.786941086225799,15.235261748573635,0.009116133660715942,3.050276706999284
F7,13,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,21.119071798468568,19.476345721912374,0.0011007053387738438,11.514777609001612
F7,10,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,54.07116526931533,51.717171198321694,0.032856574721670716,28.10326785899815
F7,16,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.031883239999882,17.328321401345196,0.010617556596689096,4.223287226006505
F7,14,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,26.809240783762228,25.146909113699316,0.0014135658981372934,12.086041040005512
F7,15,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.022014355494203,16.628958392050603,0.0017442218138056492,12.289750001989887
F7,10,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,46.72931936939643,43.66303445390476,0.0013565943101552904,31.952645590994507
F7,16,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,17.235773105505878,16.3093064075551,0.001274770439956864,12.800591366991284
F7,12,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,58.32621696166074,55.16206166180778,0.029442286465666604,29.603544420999242
F7,11,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,39.78450505330041,37.131243131830004,0.0029971369940936634,32.45281228699605
F7,13,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,53.23279303680455,49.54507195582119,0.0020358078734792166,25.01557689301262
F7,17,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,17.38005482295525,16.89708750480052,0.00609882780196701,5.232008278995636
F7,17,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,32.95282322338722,29.97066270909637,0.0013627599780161662,10.002815681989887
F7,11,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,55.2221588153385,51.52660662630595,0.07775567205665418,39.07772372198815
F7,12,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,32.32332182151136,30.214653506063065,0.0021548453973105645,32.085269467002945
F7,18,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,15.87547914795212,15.376171548699476,0.005689978661040311,4.587264407004113
F7,19,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,16.399018103163367,15.83208787412274,0.009268118360292297,5.289560047007399
F7,15,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,22.170025471260164,21.035143662470382,0.004472822314916226,30.0930140309938
F7,14,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,43.1784940573077,40.25608985633444,0.0018630106565815884,33.21719921800832
F7,18,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,25.88286688794664,23.863770531088438,0.0012572691355357203,13.154757031996269
F7,14,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.73941709336128,17.533166132454095,0.16015794322598592,36.16377870399447
F7,19,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,21.413537588211163,19.500370756473572,0.0016091411026823445,11.801324833999388
F7,16,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,34.198287804811656,31.580591957494303,0.0022059612427343315,25.227319836005336
F7,20,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,15.749555048653052,14.98411910161204,0.012484404197503761,4.4613300369965145
F7,13,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,48.486280134865794,46.20772374608766,0.07775811498739595,44.587877198006026
F7,21,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,51.273258325531984,49.016625024878486,0.009476871874561888,4.195320812010323
F7,17,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,63.08546074950614,58.53808245535203,0.001947264600203663,24.783867260004627
F7,16,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,41.950977052648796,39.223115877864785,0.09480780071697072,38.910370614990825
F7,15,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,34.33538386432587,31.45866512040266,0.13608682146300544,44.058887086997856
F7,22,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,10.991916168096159,10.4142593325956,0.011111471426737006,3.5242562600033125
F7,21,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,22.73652118433604,21.15559513886819,0.0023039985322014906,12.070425848010927
F7,19,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,36.654896212359866,34.17099822055894,0.0023063355879048442,23.010448651999468
F7,17,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,43.177201807547064,41.36049545862358,0.20577960194485428,36.80118996799865
F7,20,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,49.396850764298534,46.84062624796619,0.0006714962778740433,16.100906708001276
F7,19,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,19.747673879854965,18.627727815576648,0.13369032077770446,27.734708999996656
F7,23,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,14.725245405563335,14.180213770215905,0.007546396439754173,4.134676039000624
F7,22,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,27.407516311649616,25.265993388257215,0.0015306044744784065,12.024343837998458
F7,20,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,46.17598543588615,43.293418192752696,0.0018771521836083618,19.652618697989965
F7,18,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,42.23595837545957,40.353146989432766,0.08079756387759397,34.57623004200286
F7,24,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,51.66036679367703,49.57418491794789,0.01590762195544378,4.208796441991581
F7,23,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,16.069542516864274,14.937841303664298,0.0006630283884765171,11.083650710002985
F7,18,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,27.356440361291767,26.027050878192714,0.0049408305283757,37.05495901001268
F7,25,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,12.612799490361152,11.669818158011367,0.012361302887296213,5.068882655992638
F7,24,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,22.36966073120122,20.556102146261047,0.002349379542577955,14.49557057399943
F7,26,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.89662673448193,18.27832842661124,0.006165319072850964,4.652868192002643
F7,25,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,15.305652895645673,14.149616872798203,0.0007021593842985841,11.477759632005473
F7,22,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,30.107357131301143,28.216456599610407,0.005456546052658881,24.73902017000364
F7,26,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,24.236525437001838,22.934968272889407,0.0013035558125923837,11.468110528992838
F7,21,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,62.09426787905561,57.76162693966472,0.0013880656077234434,34.776642286989954
F7,20,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,37.7302250786562,34.84962321962617,0.13758043612254653,42.66241352900397
F7,23,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,33.380904208923745,31.167932534941443,0.0014846218915461615,24.400655203004135
F7,27,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,27.372910838059745,26.189844074731624,0.01671169913342047,4.075625951998518
F7,21,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,42.40632557617849,39.18796311394888,0.21367694411617566,40.211773261005874
F7,22,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,37.24127161812381,34.58818168265976,0.17698791753142631,36.73259673900611
F7,27,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.048694670130825,17.071974772807,0.0022695845437597922,11.460695977002615
F7,28,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,25.105260534841108,24.53215709509214,0.005262956985285181,4.044385462999344
F7,24,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,49.903385729329756,47.48026616286671,0.0045200132160935855,25.358583216002444
F7,29,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.788004231028186,18.06908422480443,0.009745317409601474,3.4387743529950967
F7,25,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,28.72204653076667,27.30382808726392,0.0029421831163274495,25.031094264995772
F7,24,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,87.79658295325909,83.23166981835907,0.04131516187759665,32.21212458699301
F7,25,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,28.4220099143087,27.51311128097762,0.04194609929057728,27.89829054599977
F7,26,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,19.071935903161055,17.422523550453743,0.23094547114890046,23.035498387995176
F7,30,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,51.48588010288697,48.53389293268057,0.031926134830694716,3.808909389001201
F7,29,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,16.697121952231385,15.535329276782843,0.0007811481373439449,9.826280679990305
F7,23,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,54.48247032442421,52.134851489177635,0.016156046353318042,41.06403188100376
F7,26,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,47.269216751152726,43.67432753095624,0.0024656791236617914,24.645716558996355
F7,31,PSO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,19.391885993755967,18.867980459039305,0.007713389764796928,3.5849122820072807
F7,28,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,56.49429163310915,53.44005580975028,0.0005451219229574803,15.995519954987685
F7,30,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,47.9418104257135,44.77007804271801,0.0004970909822642582,11.499225311010377
F7,31,GWO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,16.157298925353107,15.253086412972738,0.0018483558950777505,10.389616091008065
F7,28,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,26.61464805810091,24.945579475661376,0.003667565316161154,22.313175321993185
F7,29,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,25.44772006895069,24.237255048733232,0.001428726444919402,20.588640257003135
F7,28,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,53.24013527301489,50.142117245363764,0.10216780981807834,25.810240336999414
F7,31,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,38.43755928113359,35.790447925334554,0.003645081235043181,14.437906102000852
F7,27,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,75.86594370602654,72.77707420367283,0.021556912315163487,37.15001218099496
F7,30,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,38.11432862318129,35.528057689003106,0.0027971966142116694,19.83858915999008
F7,31,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,53.41657088289395,50.9328560631403,0.07134108734234161,20.436719645993435
F7,27,WOA,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,47.71382337511453,43.701006969415396,0.002544311527013817,32.326792898005806
F7,29,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,33.36547103825279,31.777566097175608,0.037946259654027925,30.46644763801305
F7,30,SGO,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,65.26227199713128,62.85621411904829,0.021511273483224066,32.7543763499998
F6,3,PSO,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,13.263736102299914,12.433431140170763,0.004912589956986945,6.3524929720006185
F6,2,PSO,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,24.70308116057946,23.207858422711134,0.017320077120768777,11.197396703995764
