case,seed,alg,mode,environment,post_change_error,end_of_environment_error,mean_error,error_reduction,error_reduction_fraction,recovery_evals_50,recovery_success_50,recovery_evals_90,recovery_success_90
F12,7,SGO,population_persistence,47,59.61582033302729,57.82431112836087,57.85318910272662,1.7915092046664185,0.030050902506392564,2,True,273,True
F12,7,SGO,population_persistence,48,65.33757624912658,48.56899443643911,48.747374547344805,16.768581812687472,0.2566452993106188,63,True,93,True
F12,7,SGO,population_persistence,49,55.1836189559197,33.024907431034094,35.855781623520606,22.158711524885604,0.40154509515923253,105,True,1971,True
F12,7,SGO,population_persistence,50,125.31473289137998,23.57494395240836,23.836578168643907,101.73978893897161,0.8118741235889431,2,True,41,True
F12,7,SGO,population_persistence,51,98.5525847618162,73.43585812346976,78.73580916211856,25.11672663834645,0.2548560922988376,197,True,3254,True
F12,7,SGO,population_persistence,52,88.14564555168639,46.034149139509964,46.78337865085904,42.11149641217642,0.477749027176655,4,True,30,True
F12,7,SGO,population_persistence,53,43.73845475370707,22.886560945887936,23.039942907195705,20.85189380781913,0.47674052330465155,5,True,192,True
F12,7,SGO,population_persistence,54,108.32102430608354,45.29651211865886,45.69737966323277,63.02451218742468,0.5818308365450444,6,True,59,True
F12,7,SGO,population_persistence,55,68.92630941456639,42.31427356424017,42.32106662112741,26.612035850326222,0.38609401948774913,2,True,2,True
F12,7,SGO,population_persistence,56,70.8455020218864,35.346227415393486,35.56560732707724,35.49927460649292,0.5010801475515845,3,True,124,True
F12,7,SGO,population_persistence,57,70.71392275020546,31.570884349203123,37.76108339150824,39.14303840100233,0.5535407580099012,155,True,2291,True
F12,7,SGO,population_persistence,58,60.68462183233103,12.116947242378828,13.035158788256435,48.567674589952205,0.8003291958239861,75,True,75,True
F12,7,SGO,population_persistence,59,67.22699093538833,35.862937217390495,35.93519984419383,31.364053717997834,0.4665396038347416,8,True,8,True
F12,7,SGO,population_persistence,60,71.65378438399628,39.70174927847725,39.779742153694414,31.95203510551903,0.44592250612035295,3,True,3,True
F12,7,SGO,population_persistence,61,99.97159471658458,40.528651358599916,41.073333900706295,59.44294335798466,0.5945983309209281,2,True,126,True
F12,7,SGO,population_persistence,62,88.36732519684243,54.50974807456306,54.92078165275401,33.857577122279366,0.38314588618428813,5,True,240,True
F12,7,SGO,population_persistence,63,22.159769352570393,5.463803243383836,5.672376025919686,16.695966109186557,0.7534359154893429,3,True,438,True
F12,7,SGO,population_persistence,64,53.920612534012676,15.640358167452845,17.416552251392755,38.28025436655983,0.709937305374878,3,True,1715,True
F12,7,SGO,population_persistence,65,58.57889597914003,31.236825934646724,31.59218822102789,27.342070044493305,0.4667563221783802,18,True,226,True
F12,7,SGO,population_persistence,66,69.63346464488708,32.460239197467274,32.52686360501805,37.17322544741981,0.5338413884329005,5,True,9,True
F12,7,SGO,population_persistence,67,63.374136769840455,24.0519978100565,24.38596998939579,39.322138959783956,0.6204761273923535,12,True,88,True
F12,7,SGO,population_persistence,68,54.39645110888982,21.12243865503129,21.195195063905338,33.27401245385853,0.6116945457940118,3,True,33,True
F12,7,SGO,population_persistence,69,61.79730998950466,36.73595694394789,37.026887015801364,25.06135304555677,0.4055411643292089,39,True,124,True
F12,7,SGO,population_persistence,70,86.62951962760525,53.136949436846294,53.22202079923826,33.492570190758954,0.3866184452451501,5,True,39,True
F12,7,SGO,population_persistence,71,73.59280465476164,35.18834142096249,54.69994906189459,38.40446323379915,0.5218507898151465,2846,True,2980,True
F12,7,SGO,population_persistence,72,65.1096846846597,19.942772393741294,20.839506215983636,45.166912290918404,0.6937049766048099,34,True,127,True
F12,7,SGO,population_persistence,73,83.79244454846456,8.128315156037417,8.576945835071154,75.66412939242714,0.9029946530401546,9,True,28,True
F12,7,SGO,population_persistence,74,71.23972590665375,13.483842616062411,13.867913160931089,57.755883290591335,0.8107257931658742,3,True,42,True
F12,7,SGO,population_persistence,75,133.78962934428804,17.191571821871655,17.913233832480273,116.59805752241638,0.8715029564987308,2,True,70,True
F12,7,SGO,population_persistence,76,93.59057765923772,15.081940335820896,15.95485549950833,78.50863732341682,0.8388519366689445,2,True,124,True
F12,7,SGO,population_persistence,77,48.98407291148108,33.47269915441431,33.581747506567126,15.511373757066771,0.31666157661281685,8,True,83,True
F12,7,SGO,population_persistence,78,86.78070423083076,36.72674450125433,36.82943499250157,50.053959729576434,0.5767867427813942,3,True,54,True
F12,7,SGO,population_persistence,79,67.5497265924304,32.57187331322412,33.175005695164366,34.977853279206286,0.5178089541390667,4,True,527,True
F12,7,SGO,population_persistence,80,143.07036841989867,40.318217967145785,40.62182761652415,102.75215045275289,0.7181930932838906,2,True,10,True
F12,7,SGO,population_persistence,81,79.36706651808923,29.52849858599698,29.984645916041742,49.838567932092246,0.6279502332460922,4,True,170,True
F12,7,SGO,population_persistence,82,135.52306924576845,38.41174776967213,38.554474557618434,97.11132147609632,0.7165667219356346,2,True,23,True
F12,7,SGO,population_persistence,83,51.11354429612091,48.4124002284494,48.429146428878795,2.701144067671507,0.052845955115589614,16,True,130,True
F12,7,SGO,population_persistence,84,93.55781901740626,80.67222523022912,80.69091491437813,12.885593787177143,0.13772866792437521,7,True,7,True
F12,7,SGO,population_persistence,85,79.75479055878615,75.85076859895952,76.0752384472897,3.904021959826636,0.0489503129840086,322,True,519,True
F12,7,SGO,population_persistence,86,82.94211278728334,71.2626143421141,71.31650997215131,11.67949844516923,0.14081505826989169,22,True,22,True
F12,7,SGO,population_persistence,87,84.33118958441004,80.13154125354761,80.1866697717296,4.199648330862431,0.049799467451586886,21,True,195,True
F12,7,SGO,population_persistence,88,122.33643660065695,55.62791847515621,58.20609585202801,66.70851812550075,0.5452874056096425,55,True,463,True
F12,7,SGO,population_persistence,89,125.26785762406757,58.98025997607021,60.63745802114834,66.28759764799736,0.5291668501821779,2,True,163,True
F12,7,SGO,population_persistence,90,76.15477689439025,38.36569841051693,39.020573606565144,37.789078483873325,0.4962141578627218,9,True,27,True
F12,7,SGO,population_persistence,91,182.67055071626498,40.61609120850495,41.02658276977577,142.05445950776004,0.7776538634758247,2,True,56,True
F12,7,SGO,population_persistence,92,123.79223881412223,50.91173958148969,51.71812022572156,72.88049923263253,0.5887323787888253,10,True,102,True
F12,7,SGO,population_persistence,93,131.37277768949258,32.901287379346456,33.140882304690024,98.47149031014612,0.7495578006494571,2,True,4,True
F12,7,SGO,population_persistence,94,45.00664588036554,27.401356607441343,28.384206139700115,17.605289272924196,0.39117087995674493,38,True,1888,True
F12,7,SGO,population_persistence,95,112.21511079393939,38.99315005743303,39.22591394902209,73.22196073650636,0.6525142667368912,4,True,64,True
F12,7,SGO,population_persistence,96,169.56434166149756,40.58362736247378,41.20330207667728,128.9807142990238,0.7606594230555198,4,True,9,True
F12,7,SGO,population_persistence,97,65.61390399970807,48.86313102014056,51.46287554133249,16.750772979567515,0.2552930394088735,531,True,1637,True
F12,7,SGO,population_persistence,98,99.82919047839053,48.387259936861625,49.65912281127759,51.441930541528905,0.5152994860021854,4,True,412,True
F12,7,SGO,population_persistence,99,93.75094258711653,39.155626915459194,39.55774482297128,54.59531567165733,0.5823441787897282,5,True,5,True
F12,7,SGO,population_persistence,100,125.80814211672494,42.62697296681792,43.59349277022332,83.18116914990702,0.6611747677883315,17,True,17,True
F12,9,SGO,cold_restart,1,79.780484604426,23.786777532772547,24.45918537755915,55.993707071653446,0.7018471666258477,23,True,23,True
F12,9,SGO,cold_restart,2,60.782348385153846,20.30711124055405,26.172500684702577,40.475237144599795,0.6659044643705461,53,True,4011,True
F12,9,SGO,cold_restart,3,160.49830724819626,10.069697586702581,12.063912074815725,150.42860966149368,0.9372597894684914,11,True,190,True
F12,9,SGO,cold_restart,4,138.828993448414,22.898976332018215,28.897722104849294,115.93001711639579,0.8350562388790422,2,True,591,True
F12,9,SGO,cold_restart,5,156.68185132988515,26.115960294305694,28.87093401106829,130.56589103557945,0.8333185364313831,11,True,153,True
F12,9,SGO,cold_restart,6,111.6533944895206,22.3722677309322,24.058506405795338,89.28112675858839,0.7996275184178839,10,True,773,True
F12,9,SGO,cold_restart,7,104.98179214561287,11.320883116128243,16.216615246783732,93.66090902948463,0.8921633658108461,81,True,471,True
F12,9,SGO,cold_restart,8,71.32459202913083,17.19174616547005,19.740637122092817,54.132845863660776,0.7589646757678125,38,True,681,True
F12,9,SGO,cold_restart,9,138.19125371427478,12.786030813148095,16.58613408585424,125.40522290112668,0.9074758317224287,16,True,898,True
F12,9,SGO,cold_restart,10,139.50679680091352,23.92237893426107,25.668319592269114,115.58441786665244,0.8285217675207605,13,True,96,True
F12,9,SGO,cold_restart,11,118.5379847421614,23.603648271201877,29.75340465385362,94.93433647095952,0.8008769229328178,19,True,848,True
F12,9,SGO,cold_restart,12,90.55719864586695,15.329978908105119,17.02574040885101,75.22721973776183,0.8307149609601491,25,True,134,True
F12,9,SGO,cold_restart,13,87.92297153398468,19.507460523375336,20.768493861601183,68.41551101060935,0.7781301043057314,12,True,322,True
F12,9,SGO,cold_restart,14,77.67716629177215,11.887990680108985,14.695218246664881,65.78917561166317,0.8469564320169053,8,True,408,True
F12,9,SGO,cold_restart,15,197.60492584196476,13.921396185663085,20.837778214193285,183.6835296563017,0.9295493463720801,2,True,562,True
F12,9,SGO,cold_restart,16,103.25394883985435,13.15006385772761,15.987491291618266,90.10388498212674,0.8726434775088051,72,True,579,True
F12,9,SGO,cold_restart,17,94.95784253869687,12.058938076281954,14.359370948290472,82.89890446241492,0.8730074551623502,15,True,245,True
F12,9,SGO,cold_restart,18,96.08321013476437,16.37471218638842,17.75995771134336,79.70849794837595,0.82957779862453,11,True,11,True
F12,9,SGO,cold_restart,19,134.59346360029275,11.097746639879198,14.721913537938846,123.49571696041355,0.9175461694571098,13,True,437,True
F12,9,SGO,cold_restart,20,143.3123556357846,3.2276907600630125,9.86506442272057,140.0846648757216,0.9774779310147835,8,True,846,True
F12,9,SGO,cold_restart,21,120.4581782307833,12.760602392201392,16.013629551619296,107.69757583858191,0.894066118385473,6,True,329,True
F12,9,SGO,cold_restart,22,161.5473541544021,21.542887788593383,25.250972749107472,140.0044663658087,0.8666466071118482,4,True,480,True
F12,9,SGO,cold_restart,23,99.17710908747004,17.64349388400486,22.52759546048917,81.53361520346519,0.822101147670638,6,True,1030,True
F12,9,SGO,cold_restart,24,108.18997439574775,8.969410052124125,14.00954988641035,99.22056434362364,0.91709573736181,6,True,571,True
F12,9,SGO,cold_restart,25,89.64978921031657,13.72274817969106,19.572640402791418,75.9270410306255,0.846929387112135,151,True,567,True
F12,9,SGO,cold_restart,26,127.20439832182826,33.51459400451528,36.13490117875076,93.68980431731299,0.736529597665931,2,True,953,True
F12,9,SGO,cold_restart,27,111.99044666347416,34.164189988465445,36.2000332868954,77.82625667500872,0.6949365681956143,36,True,584,True
F12,9,SGO,cold_restart,28,127.05617067505773,16.37685467073144,21.27268964840425,110.6793160043263,0.8711053970561199,3,True,860,True
F12,9,SGO,cold_restart,29,126.70602288582344,43.1410454914777,43.60298051969392,83.56497739434575,0.6595185887070839,2,True,72,True
F12,9,SGO,cold_restart,30,156.4984351535412,6.666297568028895,9.822188339348413,149.83213758551233,0.9574034234815924,2,True,545,True
F12,9,SGO,cold_restart,31,175.2482573720865,8.46719354253949,12.909991354811867,166.781063829547,0.9516845778125943,36,True,487,True
F12,9,SGO,cold_restart,32,113.38466656156051,26.448840893993022,28.017899412852085,86.93582566756749,0.7667335302376798,5,True,199,True
F12,9,SGO,cold_restart,33,191.55474588767584,24.02044095888074,26.441009145407495,167.5343049287951,0.8746027364262441,6,True,40,True
F12,9,SGO,cold_restart,34,137.2899923405169,10.277891386036117,14.42352685295096,127.01210095448079,0.9251373591707681,9,True,323,True
F12,9,SGO,cold_restart,35,183.00844396060768,24.950616366612756,26.079057446002174,158.05782759399492,0.8636641248532589,9,True,23,True
F12,9,SGO,cold_restart,36,98.13295787580991,9.68463286164367,15.666070238241842,88.44832501416624,0.9013111082017945,7,True,839,True
F12,9,SGO,cold_restart,37,109.91377599496153,7.033359020127989,9.910484479011963,102.88041697483354,0.9360102138566289,47,True,227,True
F12,9,SGO,cold_restart,38,112.44613215357245,16.902826272053673,20.999811651265034,95.54330588151878,0.8496806786651517,27,True,934,True
F12,9,SGO,cold_restart,39,118.14297614066598,25.59022715711879,28.622876726726897,92.55274898354719,0.7833961188970727,17,True,878,True
F12,9,SGO,cold_restart,40,146.80987182394898,8.017809626844581,12.05219112938835,138.7920621971044,0.9453864407942584,3,True,421,True
F12,9,SGO,cold_restart,41,60.97539766042213,12.552309784719782,17.317349703420494,48.42308787570235,0.7941414034784192,173,True,321,True
F12,9,SGO,cold_restart,42,142.18155355350703,36.50034210257484,37.13018818973923,105.68121145093218,0.743283561120756,6,True,64,True
F12,9,SGO,cold_restart,43,178.2025329433784,28.95514981261043,32.35967721760468,149.24738313076796,0.8375154980439555,12,True,285,True
F12,9,SGO,cold_restart,44,194.27313635513835,13.48869071720263,15.18668613407988,180.78444563793573,0.9305684204709354,5,True,87,True
F12,9,SGO,cold_restart,45,80.55060640071592,16.56178539195423,20.790208184600743,63.98882100876169,0.794392790669208,3,True,564,True
F12,9,SGO,cold_restart,46,156.47822456287287,22.275295727760437,27.13101053441227,134.20292883511243,0.8576460348397534,2,True,866,True
F12,9,SGO,cold_restart,47,59.52167014770097,13.89271604403033,20.786565421266783,45.628954103670644,0.7665939814935294,87,True,2592,True
F12,9,SGO,cold_restart,48,154.52236819228074,22.9012080771583,25.372188304558893,131.62116011512245,0.8517935730271682,2,True,250,True
F12,9,SGO,cold_restart,49,74.64521369521516,35.11008651949716,37.45318371249497,39.535127175718,0.5296404848828539,235,True,914,True
F12,9,SGO,cold_restart,50,63.66246047292869,29.95973874398009,32.40062939612048,33.7027217289486,0.5293970964769744,290,True,774,True
F12,9,SGO,cold_restart,51,117.89698078032738,16.94784396467616,18.54554393304234,100.94913681565123,0.8562487024476532,12,True,130,True
F12,9,SGO,cold_restart,52,174.0819931326851,13.334484698418535,17.623119418298987,160.7475084342666,0.9234011257657477,3,True,589,True
F12,9,SGO,cold_restart,53,87.2213059222889,8.046441421263964,15.306364621275856,79.17486450102494,0.9077468362095718,154,True,1194,True
F12,9,SGO,cold_restart,54,99.69270573179351,32.53409186016718,33.9535427896881,67.15861387162633,0.6736562457468585,19,True,157,True
F12,9,SGO,cold_restart,55,103.48036666808511,26.175042247365838,29.596380765496548,77.30532442071927,0.7470530585640203,13,True,720,True
F12,9,SGO,cold_restart,56,198.71840954650503,15.707225777628288,22.6107238316896,183.01118376887675,0.9209573697098637,3,True,223,True
F12,9,SGO,cold_restart,57,91.60034448848637,20.72062930497286,22.497357973958017,70.87971518351351,0.773793107212852,15,True,478,True
F12,9,SGO,cold_restart,58,62.22463535991338,11.537190706847646,15.24275171997743,50.68744465306573,0.8145880543917147,154,True,1024,True
F12,9,SGO,cold_restart,59,132.4875804134785,25.381048279796175,32.21522658331239,107.10653213368232,0.8084269619794939,8,True,1706,True
F12,9,SGO,cold_restart,60,146.08706606145404,4.0308316888213085,6.554215832968164,142.05623437263273,0.9724080180573572,10,True,152,True
F12,9,SGO,cold_restart,61,83.45064188446335,17.71674860523241,19.8294111876054,65.73389327923094,0.7876978749934472,10,True,346,True
F12,9,SGO,cold_restart,62,45.33437512297347,14.86442262370123,16.70051568903316,30.46995249927224,0.6721158594691075,354,True,354,True
F12,9,SGO,cold_restart,63,92.4258563786126,24.868954256497965,26.157915884061975,67.55690212211462,0.730930767310124,11,True,123,True
F12,9,SGO,cold_restart,64,129.63175082336164,32.65983607857861,34.145866558496095,96.97191474478304,0.7480568157790183,9,True,394,True
F12,9,SGO,cold_restart,65,94.47239483828675,5.1400707643621075,8.224629208884819,89.33232407392464,0.9455918231652682,36,True,349,True
F12,9,SGO,cold_restart,66,88.20149024309568,10.968568391449239,14.438956289945194,77.23292185164644,0.875641915332515,100,True,523,True
F12,9,SGO,cold_restart,67,139.1185515921112,21.763105223772676,23.075516159207805,117.35544636833853,0.8435643199651688,9,True,183,True
F12,9,SGO,cold_restart,68,116.20020920806292,14.027923531426524,23.104843908226812,102.17228567663639,0.8792779838605217,2,True,1435,True
F12,9,SGO,cold_restart,69,99.24481341408735,29.115775986419806,41.764640517746834,70.12903742766754,0.7066267245126691,62,True,3467,True
F12,9,SGO,cold_restart,70,105.72945516962933,18.986537989011268,20.675690832462642,86.74291718061806,0.8204233819369464,14,True,106,True
F12,9,SGO,cold_restart,71,57.12663516760005,21.932876590016193,23.390186496919032,35.19375857758386,0.6160656666427354,59,True,446,True
F12,9,SGO,cold_restart,72,150.90065550960063,22.260986328839508,25.375061958638987,128.63966918076113,0.8524791939858525,18,True,218,True
F12,9,SGO,cold_restart,73,152.2098508746001,38.771288383408,45.82946414578393,113.4385624911921,0.7452774037907035,13,True,295,True
F12,9,SGO,cold_restart,74,167.96747119896267,32.716122669185545,34.5723617649565,135.25134852977712,0.8052234612115325,5,True,362,True
F12,9,SGO,cold_restart,75,106.62786340616597,27.3605251109214,29.972751266604238,79.26733829524457,0.7434017316215001,18,True,299,True
F12,9,SGO,cold_restart,76,158.8704413331508,47.3220498790541,49.758025819843894,111.5483914540967,0.7021343335994144,4,True,132,True
F12,9,SGO,cold_restart,77,126.27814782526511,32.00605457626234,36.92061919984052,94.27209324900276,0.7465432053964706,40,True,391,True
F12,9,SGO,cold_restart,78,129.21626037923193,28.366910566049995,30.916958514971927,100.84934981318193,0.7804694975477775,7,True,523,True
F12,9,SGO,cold_restart,79,89.0740960369148,28.32512221913263,37.080196273249776,60.748973817782165,0.6820049433070429,68,True,2975,True
F12,9,SGO,cold_restart,80,77.95802510247623,23.376226918086346,25.93283576292981,54.58179818438988,0.7001434183670229,24,True,574,True
F12,9,SGO,cold_restart,81,96.73061924397739,29.15584984324687,31.342336274074896,67.57476940073052,0.6985871684568776,2,True,134,True
F12,9,SGO,cold_restart,82,174.41788282526534,26.345308581006663,28.894408934040577,148.07257424425867,0.8489529390320611,9,True,217,True
F12,9,SGO,cold_restart,83,161.98919282686396,17.074493236108303,19.538766563459827,144.91469959075565,0.8945948619278711,5,True,244,True
F12,9,SGO,cold_restart,84,163.53346080463243,20.155748469223994,22.398797388989152,143.37771233540843,0.8767484747766493,2,True,412,True
F12,9,SGO,cold_restart,85,151.43073439696803,40.469745695848495,43.42477389094484,110.96098870111953,0.7327507797079086,10,True,492,True
F12,9,SGO,cold_restart,86,183.61810015283555,11.562324997022252,19.099756154054656,172.0557751558133,0.9370305814764542,3,True,473,True
F12,9,SGO,cold_restart,87,142.8367385815319,21.280739921328795,23.329798131073613,121.5559986602031,0.8510135408252713,11,True,236,True
F12,9,SGO,cold_restart,88,156.94954542874012,23.16406021236113,25.71414982112212,133.785485216379,0.8524107849494963,3,True,551,True
F12,9,SGO,cold_restart,89,103.87351867964242,32.47262933419153,35.02006720850624,71.40088934545088,0.687382985125008,10,True,534,True
F12,9,SGO,cold_restart,90,87.9278041894929,13.336244431146092,17.10282748148777,74.59155975834682,0.8483273345208849,160,True,672,True
F12,9,SGO,cold_restart,91,140.50776248439803,38.86917586747355,43.219533031093675,101.63858661692447,0.7233663451740641,2,True,301,True
F12,9,SGO,cold_restart,92,95.55028781795673,35.49036271519783,37.168465512521756,60.059925102758896,0.6285687513279459,8,True,8,True
F12,9,SGO,cold_restart,93,202.2965207245118,15.076335073363751,17.973064487986736,187.22018565114803,0.9254740762749213,2,True,84,True
F12,9,SGO,cold_restart,94,208.46695986040703,27.147594948004382,28.74078680504525,181.31936491240265,0.8697750714732787,5,True,105,True
F12,9,SGO,cold_restart,95,127.64382142906993,41.84046434422257,43.723002259962165,85.80335708484736,0.6722092469828413,4,True,266,True
F12,9,SGO,cold_restart,96,89.18528171392896,29.994919857734587,31.585383912304813,59.19036185619437,0.6636785882008378,2,True,428,True
F12,9,SGO,cold_restart,97,136.37275147649052,19.58788170697529,23.314538217650394,116.78486976951524,0.8563651353008591,4,True,329,True
F12,9,SGO,cold_restart,98,121.9078000634853,33.04793858411731,34.38996451988724,88.85986147936799,0.728910385004839,3,True,93,True
F12,9,SGO,cold_restart,99,149.51427889034164,22.203536334401136,26.079362164336672,127.31074255594051,0.8514955461164623,9,True,480,True
F12,9,SGO,cold_restart,100,134.99855300551042,26.715581522197034,28.660530425374805,108.28297148331339,0.8021046824027326,13,True,343,True
F12,9,SGO,previous_best_seeded,1,134.74822084969003,32.8540401258724,34.047890938596396,101.89418072381763,0.7561820117645881,11,True,161,True
F12,9,SGO,previous_best_seeded,2,40.33977283230071,11.704563979074713,13.634045123632587,28.635208853225997,0.7098505232606893,265,True,675,True
F12,9,SGO,previous_best_seeded,3,21.07429657604481,5.730292519892281,7.516667636562229,15.344004056152528,0.7280909234993914,509,True,665,True
F12,9,SGO,previous_best_seeded,4,28.417747673120935,17.56333471972993,19.495532016968536,10.854412953391005,0.3819589461573587,903,True,1089,True
F12,9,SGO,previous_best_seeded,5,37.591272822249586,19.284846032075187,21.99142622693216,18.3064267901744,0.4869860852208005,633,True,1112,True
F12,9,SGO,previous_best_seeded,6,58.284445696433274,19.624824390280324,24.670951752096077,38.65962130615295,0.6632922530910975,171,True,3499,True
F12,9,SGO,previous_best_seeded,7,70.07418380892771,24.474609165195588,26.9959211692137,45.599574643732126,0.6507328685849434,69,True,683,True
F12,9,SGO,previous_best_seeded,8,88.38557174386165,24.770139125050136,26.09061793047227,63.61543261881151,0.7197490649623997,8,True,302,True
F12,9,SGO,previous_best_seeded,9,62.89244883311242,12.565153738413656,15.73903405784138,50.32729509469876,0.8002120449824464,13,True,680,True
F12,9,SGO,previous_best_seeded,10,66.12797395336071,28.972468337125136,31.598613103454035,37.15550561623557,0.5618727354695748,9,True,1117,True
F12,9,SGO,previous_best_seeded,11,83.98967897878751,27.536146127644265,29.863152615338517,56.453532851143244,0.6721484536856152,32,True,101,True
F12,9,SGO,previous_best_seeded,12,69.4276427926689,10.223434709268503,13.513796103046356,59.2042080834004,0.8527469132172808,118,True,668,True
F12,9,SGO,previous_best_seeded,13,32.949506474887244,7.690622916908204,11.307976923472204,25.25888355797904,0.7665936841035941,499,True,2736,True
F12,9,SGO,previous_best_seeded,14,47.92923793327235,16.636756855042535,17.478422407403688,31.292481078229812,0.6528891847142568,91,True,91,True
F12,9,SGO,previous_best_seeded,15,33.432279104483406,23.103148441924688,24.351508925257203,10.329130662558718,0.3089568207503251,340,True,2350,True
F12,9,SGO,previous_best_seeded,16,44.387975868120165,8.36689368534816,12.214117571401182,36.021082182772005,0.8115054015932874,341,True,749,True
F12,9,SGO,previous_best_seeded,17,65.26223415092473,18.453510490208274,21.584879580872236,46.80872366071645,0.7172405951115175,308,True,793,True
F12,9,SGO,previous_best_seeded,18,76.27662942551501,29.92973836201719,31.06669829309759,46.34689106349782,0.6076158767444763,66,True,351,True
F12,9,SGO,previous_best_seeded,19,36.477269044599254,31.304833238408264,32.346987919819064,5.17243580619099,0.1417988775384162,749,True,3544,True
F12,9,SGO,previous_best_seeded,20,101.38550266971383,9.608724416849313,11.942052830265904,91.77677825286452,0.9052258541524235,5,True,217,True
F12,9,SGO,previous_best_seeded,21,106.06313095185409,10.36666266951864,13.601015507756319,95.69646828233545,0.9022595073661888,3,True,420,True
F12,9,SGO,previous_best_seeded,22,113.50053381411749,3.468138149627194,8.45551214195823,110.0323956644903,0.9694438604552552,34,True,825,True
F12,9,SGO,previous_best_seeded,23,28.121014876386518,23.966661858048433,24.691914645086975,4.154353018338085,0.14773126206858683,775,True,1103,True
F12,9,SGO,previous_best_seeded,24,11.462063408218746,6.983671615782754,8.208383917541445,4.478391792435993,0.39071427481589494,1282,True,1296,True
F12,9,SGO,previous_best_seeded,25,31.09928934529229,19.715041019310036,22.080476506381057,11.384248325982256,0.3660613655696144,936,True,1665,True
F12,9,SGO,previous_best_seeded,26,34.6385823283034,24.198518383982233,27.815932438646477,10.440063944321167,0.30139986230875637,1040,True,4649,True
F12,9,SGO,previous_best_seeded,27,64.80630297163407,8.637018194314123,13.581926184054849,56.169284777319945,0.8667256455271862,137,True,731,True
F12,9,SGO,previous_best_seeded,28,47.42936182926479,14.59728671106371,17.330620207597303,32.83207511820108,0.6922310115912857,47,True,675,True
F12,9,SGO,previous_best_seeded,29,76.17625301753202,18.1719326360244,26.812238794396176,58.00432038150762,0.7614488516277885,153,True,1772,True
F12,9,SGO,previous_best_seeded,30,90.77295161199342,47.608282927797035,50.60513838986441,43.164668684196386,0.4755234672626117,58,True,583,True
F12,9,SGO,previous_best_seeded,31,65.02819744696411,6.734858413862099,11.518920437966774,58.293339033102015,0.8964317222639466,148,True,890,True
F12,9,SGO,previous_best_seeded,32,53.63196021843036,14.843007814590436,16.186289810980316,38.78895240383992,0.7232432349267423,7,True,646,True
F12,9,SGO,previous_best_seeded,33,50.88960222381532,11.836731158140587,15.34583444056481,39.05287106567473,0.7674037398429254,140,True,1387,True
F12,9,SGO,previous_best_seeded,34,59.6852861206365,12.459041074424157,18.15199634287847,47.22624504621234,0.7912543964480321,281,True,1525,True
F12,9,SGO,previous_best_seeded,35,124.52505979413989,9.680927626505117,14.231946103990133,114.84413216763477,0.9222571935118179,59,True,798,True
F12,9,SGO,previous_best_seeded,36,94.99176387855266,9.879337037056487,11.41957009702619,85.11242684149617,0.8959979619950288,3,True,260,True
F12,9,SGO,previous_best_seeded,37,120.83831928068386,12.65806597103471,15.852975887281469,108.18025330964915,0.895247914350476,2,True,67,True
F12,9,SGO,previous_best_seeded,38,77.13009161278211,23.381124486970222,25.611598820195223,53.74896712581189,0.6968611861068311,3,True,500,True
F12,9,SGO,previous_best_seeded,39,73.83866822127139,21.869389614642365,24.501487307698625,51.969278606629025,0.7038219927111002,9,True,9,True
F12,9,SGO,previous_best_seeded,40,83.52030954914048,31.765239544859487,35.08802223802266,51.755070004280995,0.6196704763627593,21,True,982,True
F12,9,SGO,previous_best_seeded,41,104.93887027509254,29.360781231356302,30.08356727592147,75.57808904373624,0.7202106221041991,13,True,13,True
F12,9,SGO,previous_best_seeded,42,111.63000928367143,10.791488025095056,14.542932225919428,100.83852125857638,0.9033280737469798,16,True,1030,True
F12,9,SGO,previous_best_seeded,43,75.30105243673871,24.21338009600034,27.113872168820038,51.08767234073838,0.6784456616148589,141,True,504,True
F12,9,SGO,previous_best_seeded,44,76.94022117765942,10.971876375502454,14.334488247991292,65.96834480215696,0.8573973897193802,160,True,516,True
F12,9,SGO,previous_best_seeded,45,65.31789806853293,29.36292803158723,32.36847161891209,35.954970036945696,0.5504612227298095,62,True,911,True
F12,9,SGO,previous_best_seeded,46,97.66798038362876,11.166612280530984,14.084134882104326,86.50136810309778,0.8856676237527407,10,True,587,True
F12,9,SGO,previous_best_seeded,47,135.54306358380785,25.497244782958376,33.0521590124316,110.04581880084947,0.8118882360424653,2,True,290,True
F12,9,SGO,previous_best_seeded,48,74.00600091759756,25.61276832666215,25.668670472535823,48.39323259093541,0.6539095747764989,3,True,27,True
F12,9,SGO,previous_best_seeded,49,74.38263285237764,29.176715002349823,31.53136304398222,45.20591785002782,0.6077482890360315,105,True,448,True
F12,9,SGO,previous_best_seeded,50,71.84942435468366,22.701563288386893,26.120892979345633,49.14786106629677,0.6840397332020233,120,True,1776,True
F12,9,SGO,previous_best_seeded,51,102.94327610507018,34.16855110144433,37.630174309498756,68.77472500362586,0.6680837020713251,44,True,136,True
F12,9,SGO,previous_best_seeded,52,77.35512062522123,30.22922068694087,32.20239264477997,47.12589993828036,0.6092150016364296,86,True,528,True
F12,9,SGO,previous_best_seeded,53,66.12538313417245,34.719703335380345,37.217476413262915,31.405679798792107,0.4749413660873323,165,True,978,True
F12,9,SGO,previous_best_seeded,54,64.88782100346747,16.629098706209824,20.40547954047297,48.25872229725764,0.7437254256800949,179,True,682,True
