part,mode,system,alg,trial,step,P,Nc,Q_scale,J_star,J_alg,signed_gap,abs_gap,norm_gap,below_ref,control_error,time_ms,nfe,iters,mean_metric_rmse,nrmse,Nsim
closed_loop,tuned,flight,GWO,5,,,,,,,,,,,,24.478179753253546,814.4,,0.014406431766624135,0.014406431766624135,150.0
closed_loop,tuned,flight,GWO,6,,,,,,,,,,,,24.485243826250855,805.8666666666667,,0.014570209699261174,0.014570209699261174,150.0
closed_loop,tuned,flight,GWO,7,,,,,,,,,,,,24.577267706433002,811.0666666666667,,0.014545819825687787,0.014545819825687787,150.0
closed_loop,tuned,flight,GWO,8,,,,,,,,,,,,24.41914759440503,809.6,,0.01447866877507554,0.01447866877507554,150.0
closed_loop,tuned,flight,GWO,9,,,,,,,,,,,,24.505287353434444,808.2666666666667,,0.014464892608489382,0.014464892608489382,150.0
closed_loop,tuned,flight,GWO,10,,,,,,,,,,,,25.09351297368994,812.6666666666666,,0.014604337923110403,0.014604337923110403,150.0
closed_loop,tuned,flight,GWO,11,,,,,,,,,,,,25.334663893154357,810.2666666666667,,0.014663507926492134,0.014663507926492134,150.0
closed_loop,tuned,flight,GWO,12,,,,,,,,,,,,25.75142573361518,816.5333333333333,,0.014396926450384625,0.014396926450384625,150.0
closed_loop,tuned,flight,GWO,13,,,,,,,,,,,,25.862808859771274,813.7333333333333,,0.014408182576496873,0.014408182576496873,150.0
closed_loop,tuned,flight,GWO,14,,,,,,,,,,,,25.65049175270057,812.6666666666666,,0.014525312934449884,0.014525312934449884,150.0
closed_loop,tuned,flight,GWO,15,,,,,,,,,,,,25.619146639752824,816.8,,0.01439475417056228,0.01439475417056228,150.0
closed_loop,tuned,flight,GWO,16,,,,,,,,,,,,25.83233558689244,813.0666666666667,,0.014428410964263401,0.014428410964263401,150.0
closed_loop,tuned,flight,GWO,17,,,,,,,,,,,,25.328699179226533,808.9333333333333,,0.014219673772363248,0.014219673772363248,150.0
closed_loop,tuned,flight,GWO,18,,,,,,,,,,,,25.310312793687142,807.0666666666667,,0.014753072737936744,0.014753072737936744,150.0
closed_loop,tuned,flight,GWO,19,,,,,,,,,,,,25.519914887166426,815.7333333333333,,0.01460482090320869,0.01460482090320869,150.0
closed_loop,tuned,flight,PSO,0,,,,,,,,,,,,2.4350098259553,706.8,,0.014940010893386611,0.014940010893386611,150.0
closed_loop,tuned,flight,PSO,1,,,,,,,,,,,,2.536008240034183,729.6,,0.014968761833149073,0.014968761833149073,150.0
closed_loop,tuned,flight,PSO,2,,,,,,,,,,,,2.5627872603945434,755.2,,0.014921034438581685,0.014921034438581685,150.0
closed_loop,tuned,flight,PSO,3,,,,,,,,,,,,2.4018928997490243,721.6,,0.014940415805757033,0.014940415805757033,150.0
closed_loop,tuned,flight,PSO,4,,,,,,,,,,,,2.4453579063992947,735.0,,0.014970075079824363,0.014970075079824363,150.0
closed_loop,tuned,flight,PSO,5,,,,,,,,,,,,2.3982335060524442,726.2,,0.014972418071470516,0.014972418071470516,150.0
closed_loop,tuned,flight,PSO,6,,,,,,,,,,,,2.2939525397183993,703.2,,0.014933193251464371,0.014933193251464371,150.0
closed_loop,tuned,flight,PSO,7,,,,,,,,,,,,2.3398589737674533,712.2,,0.014951168014035966,0.014951168014035966,150.0
closed_loop,tuned,flight,PSO,8,,,,,,,,,,,,2.46712727258758,732.0,,0.015022014816586387,0.015022014816586387,150.0
closed_loop,tuned,flight,PSO,9,,,,,,,,,,,,2.5874522730979757,774.4,,0.014981177334254164,0.014981177334254164,150.0
closed_loop,tuned,flight,PSO,10,,,,,,,,,,,,2.312048393456886,685.6,,0.014940465510741944,0.014940465510741944,150.0
closed_loop,tuned,flight,PSO,11,,,,,,,,,,,,2.4596443457024484,730.4,,0.014974986691593944,0.014974986691593944,150.0
closed_loop,tuned,flight,PSO,12,,,,,,,,,,,,2.546351065975614,761.4,,0.014981004681648175,0.014981004681648175,150.0
closed_loop,tuned,flight,PSO,13,,,,,,,,,,,,2.3986355929325023,715.4,,0.014966909959523619,0.014966909959523619,150.0
closed_loop,tuned,flight,PSO,14,,,,,,,,,,,,2.5198732862675874,750.8,,0.014960376728275535,0.014960376728275535,150.0
closed_loop,tuned,flight,PSO,15,,,,,,,,,,,,2.5224800140131265,747.0,,0.014935287859190306,0.014935287859190306,150.0
closed_loop,tuned,flight,PSO,16,,,,,,,,,,,,2.461857653785652,735.4,,0.014962185122208203,0.014962185122208203,150.0
closed_loop,tuned,flight,PSO,17,,,,,,,,,,,,2.5400746875675395,763.8,,0.014968632836029692,0.014968632836029692,150.0
closed_loop,tuned,flight,PSO,18,,,,,,,,,,,,2.4677640794349522,750.4,,0.014973900091965102,0.014973900091965102,150.0
closed_loop,tuned,flight,PSO,19,,,,,,,,,,,,2.5366673737880774,766.8,,0.01497116920781913,0.01497116920781913,150.0
closed_loop,tuned,flight,WOA,0,,,,,,,,,,,,4.667278792961345,630.0,,0.015560669637325669,0.015560669637325669,150.0
closed_loop,tuned,flight,WOA,1,,,,,,,,,,,,4.634132806483346,630.0,,0.01526429492208807,0.01526429492208807,150.0
closed_loop,tuned,flight,WOA,2,,,,,,,,,,,,4.659469865825183,630.0,,0.015004431498180548,0.015004431498180548,150.0
closed_loop,tuned,flight,WOA,3,,,,,,,,,,,,4.6256030997998705,630.0,,0.015680332404324523,0.015680332404324523,150.0
closed_loop,tuned,flight,WOA,4,,,,,,,,,,,,4.664041012874804,630.0,,0.015489227842592598,0.015489227842592598,150.0
closed_loop,tuned,flight,WOA,5,,,,,,,,,,,,4.734887393133249,630.0,,0.01568487225940083,0.01568487225940083,150.0
closed_loop,tuned,flight,WOA,6,,,,,,,,,,,,4.643831693489726,630.0,,0.015819079125548936,0.015819079125548936,150.0
closed_loop,tuned,flight,WOA,7,,,,,,,,,,,,4.69288960720102,630.0,,0.015371463025149239,0.015371463025149239,150.0
closed_loop,tuned,flight,WOA,8,,,,,,,,,,,,4.629736546970283,630.0,,0.015356300542372546,0.015356300542372546,150.0
closed_loop,tuned,flight,WOA,9,,,,,,,,,,,,4.625984013449245,630.0,,0.015504128888677783,0.015504128888677783,150.0
closed_loop,tuned,flight,WOA,10,,,,,,,,,,,,4.630476079667763,630.0,,0.015024394990691097,0.015024394990691097,150.0
closed_loop,tuned,flight,WOA,11,,,,,,,,,,,,4.610460960733083,630.0,,0.01561308052132374,0.01561308052132374,150.0
closed_loop,tuned,flight,WOA,12,,,,,,,,,,,,4.592735673165104,630.0,,0.015211027802488281,0.015211027802488281,150.0
closed_loop,tuned,flight,WOA,13,,,,,,,,,,,,4.64241082634544,630.0,,0.01569841726864903,0.01569841726864903,150.0
closed_loop,tuned,flight,WOA,14,,,,,,,,,,,,4.783358160154118,630.0,,0.015749611625553668,0.015749611625553668,150.0
closed_loop,tuned,flight,WOA,15,,,,,,,,,,,,4.629214674932882,630.0,,0.015569123983153363,0.015569123983153363,150.0
closed_loop,tuned,flight,WOA,16,,,,,,,,,,,,4.616117327047202,630.0,,0.015822472682850156,0.015822472682850156,150.0
closed_loop,tuned,flight,WOA,17,,,,,,,,,,,,4.654420853767078,630.0,,0.015738786521623194,0.015738786521623194,150.0
closed_loop,tuned,flight,WOA,18,,,,,,,,,,,,4.694181373730923,630.0,,0.015955533087970326,0.015955533087970326,150.0
closed_loop,tuned,flight,WOA,19,,,,,,,,,,,,4.611289787280839,630.0,,0.015293443978547393,0.015293443978547393,150.0
single_step,tuned,hvac,SGO,0,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8379021310481074,0.00021759697049228421,0.00021759697049228421,0.00021759697049228421,False,0.14692611904625855,15.1550029986538,1250.0,60.0,,,
single_step,tuned,hvac,SGO,1,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8320578791771616,0.006061848841438122,0.006061848841438122,0.006061848841438122,False,0.7754877805262891,15.466447002836503,1254.0,60.0,,,
single_step,tuned,hvac,SGO,2,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8321782755523386,0.005941452466261099,0.005941452466261099,0.005941452466261099,False,0.767747866101231,14.724478998687118,1170.0,60.0,,,
single_step,tuned,hvac,SGO,3,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8378031846403866,0.00031654337821307443,0.00031654337821307443,0.00031654337821307443,False,0.17721032463959732,10.861073998967186,920.0,42.0,,,
single_step,tuned,hvac,SGO,4,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8346944798711419,0.0034252481474578156,0.0034252481474578156,0.0034252481474578156,False,0.5829325846093831,11.831206997158006,990.0,48.0,,,
single_step,tuned,hvac,SGO,5,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8379537903106493,0.00016593770795036988,0.00016593770795036988,0.00016593770795036988,False,0.12830537792622582,14.567674996214919,1202.0,60.0,,,
single_step,tuned,hvac,SGO,6,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8259747083471897,0.012145019671410018,0.012145019671410018,0.012145019671410018,False,1.0976691371570755,14.973459008615464,1264.0,60.0,,,
single_step,tuned,hvac,SGO,7,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8374873417253849,0.0006323862932148261,0.0006323862932148261,0.0006323862932148261,False,0.25047459180230236,14.539517011144198,1206.0,60.0,,,
single_step,tuned,hvac,SGO,8,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8344946371874774,0.0036250908311222796,0.0036250908311222796,0.0036250908311222796,False,0.5996969636357318,13.997436995850876,1212.0,56.0,,,
single_step,tuned,hvac,SGO,9,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8368319148587545,0.0012878131598451636,0.0012878131598451636,0.0012878131598451636,False,0.3574362727461205,13.026735992752947,1100.0,53.0,,,
single_step,tuned,hvac,SGO,10,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8319542142201124,0.006165513798487288,0.006165513798487288,0.006165513798487288,False,0.7820905876199941,11.584560998016968,992.0,47.0,,,
single_step,tuned,hvac,SGO,11,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8380971377184219,2.2590300177816047e-05,2.2590300177816047e-05,2.2590300177816047e-05,False,0.047340655323936505,12.285295000765473,1054.0,50.0,,,
single_step,tuned,hvac,SGO,12,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8343275762307685,0.0037921517878312105,0.0037921517878312105,0.0037921517878312105,False,0.6133595277369356,12.390976000460796,1058.0,52.0,,,
single_step,tuned,hvac,SGO,13,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8380965708013217,2.3157217277969266e-05,2.3157217277969266e-05,2.3157217277969266e-05,False,0.047930787449639675,13.542259999667294,1134.0,56.0,,,
single_step,tuned,hvac,SGO,14,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8310925787354084,0.0070271492831912585,0.0070271492831912585,0.0070271492831912585,False,0.834952734433625,14.891006998368539,1264.0,60.0,,,
single_step,tuned,hvac,SGO,15,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.837981915521955,0.00013781249664468476,0.00013781249664468476,0.00013781249664468476,False,0.11692753363520392,15.08610999735538,1260.0,60.0,,,
single_step,tuned,hvac,SGO,16,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8285434544077095,0.009576273610890196,0.009576273610890196,0.009576273610890196,False,0.9746993491704133,14.857920003123581,1216.0,60.0,,,
single_step,tuned,hvac,SGO,17,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8380524571289614,6.727088963831562e-05,6.727088963831562e-05,6.727088963831562e-05,False,0.08169318359237204,13.44423700356856,1108.0,54.0,,,
single_step,tuned,hvac,SGO,18,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8378113822506827,0.0003083457679169399,0.0003083457679169399,0.0003083457679169399,False,0.17490055425538986,15.09638299467042,1248.0,60.0,,,
single_step,tuned,hvac,SGO,19,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8324593487584723,0.005660379260127413,0.005660379260127413,0.005660379260127413,False,0.749367890614942,8.155169998644851,674.0,33.0,,,
single_step,tuned,hvac,SGO,20,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8380578989634644,6.182905513529846e-05,6.182905513529846e-05,6.182905513529846e-05,False,0.07831929583736755,13.916837007855065,1160.0,57.0,,,
single_step,tuned,hvac,SGO,21,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8296758480435664,0.008443879975033264,0.008443879975033264,0.008443879975033264,False,0.9152575533341644,14.709576993482187,1246.0,60.0,,,
single_step,tuned,hvac,SGO,22,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8372585646732478,0.0008611633453519119,0.0008611633453519119,0.0008611633453519119,False,0.2922908038618722,10.41453100333456,874.0,43.0,,,
single_step,tuned,hvac,SGO,23,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8374237878651785,0.0006959401534212262,0.0006959401534212262,0.0006959401534212262,False,0.2627594545988412,9.245301989722066,778.0,37.0,,,
single_step,tuned,hvac,SGO,24,375.0,20.0,1.0,1.0,-0.8381197280185997,-0.8374936976592717,0.0006260303593279559,0.0006260303593279559,0.0006260303593279559,False,0.24921257405856803,14.668675998109393,1238.0,60.0,,,
