system,k,stratum,warm_gap_norm,cold_gap_norm_drift,df_over_max,dU_shift,alg,start,trial,seed,NP,J_star,J_start,J_final,start_gap_norm,final_gap_norm,final_gap_abs,trivial_start,converged_1e4,control_error,first_control_error,returned_incumbent,improvement_fraction,time_ms,requested_fe,realized_fe,fe_exact,warm_start_provenance
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,0,11003000,8,-7.961303237069256e-07,0.0,-7.961303237053274e-07,7.961303237069256e-07,1.598245292350458e-18,1.598245292350458e-18,True,True,3.547896038156445e-09,3.547896038156445e-09,False,0.9999999999979925,33.06374800740741,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,1,11003001,8,-7.961303237069256e-07,0.0,-7.961303237028455e-07,7.961303237069256e-07,4.080157706923965e-18,4.080157706923965e-18,True,True,5.668857125905313e-09,5.668857125905313e-09,False,0.999999999994875,33.1827079935465,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,2,11003002,8,-7.961303237069256e-07,0.0,-7.961303237068647e-07,7.961303237069256e-07,6.088049308390284e-20,6.088049308390284e-20,True,True,6.918232445252137e-10,6.918232445252137e-10,False,0.9999999999999235,32.92837101616897,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,3,11003003,8,-7.961303237069256e-07,0.0,-7.961303237068984e-07,7.961303237069256e-07,2.72109334305444e-20,2.72109334305444e-20,True,True,4.629373668262049e-10,4.629373668262049e-10,False,0.9999999999999658,33.163566986331716,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,4,11003004,8,-7.961303237069256e-07,0.0,-7.96130323706815e-07,7.961303237069256e-07,1.1064367873509298e-19,1.1064367873509298e-19,True,True,9.335621767823932e-10,9.335621767823932e-10,False,0.999999999999861,32.97323701553978,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,5,11003005,8,-7.961303237069256e-07,0.0,-7.961303237067872e-07,7.961303237069256e-07,1.3838400775767132e-19,1.3838400775767132e-19,True,True,1.0438107782631545e-09,1.0438107782631545e-09,False,0.9999999999998261,33.32973801298067,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,6,11003006,8,-7.961303237069256e-07,0.0,-7.961303236983722e-07,7.961303237069256e-07,8.553444580492332e-18,8.553444580492332e-18,True,True,8.207721210583968e-09,8.207721210583968e-09,False,0.9999999999892563,33.52972099673934,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,7,11003007,8,-7.961303237069256e-07,0.0,-7.961303236981323e-07,7.961303237069256e-07,8.793366662802112e-18,8.793366662802112e-18,True,True,8.322024314891957e-09,8.322024314891957e-09,False,0.9999999999889548,33.533303008880466,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,8,11003008,8,-7.961303237069256e-07,0.0,-7.961303236232948e-07,7.961303237069256e-07,8.363084513508768e-17,8.363084513508768e-17,True,True,2.566451516496787e-08,2.566451516496787e-08,False,0.9999999998949534,33.230302011361346,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,9,11003009,8,-7.961303237069256e-07,0.0,-7.961303234703022e-07,7.961303237069256e-07,2.366234183758171e-16,2.366234183758171e-16,True,True,4.3169709894926717e-08,4.3169709894926717e-08,False,0.9999999997027831,33.074890001444146,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,10,11003010,8,-7.961303237069256e-07,0.0,-7.961303237019959e-07,7.961303237069256e-07,4.929731753020028e-18,4.929731753020028e-18,True,True,6.231089557089814e-09,6.231089557089814e-09,False,0.9999999999938078,33.222654019482434,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,11,11003011,8,-7.961303237069256e-07,0.0,-7.961303237036758e-07,7.961303237069256e-07,3.249853660377937e-18,3.249853660377937e-18,True,True,5.059225076636115e-09,5.059225076636115e-09,False,0.9999999999959179,32.91608800645918,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,12,11003012,8,-7.961303237069256e-07,0.0,-7.961303236871292e-07,7.961303237069256e-07,1.979643052675388e-17,1.979643052675388e-17,True,True,1.248658564956609e-08,1.248658564956609e-08,False,0.9999999999751342,33.4132989810314,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,13,11003013,8,-7.961303237069256e-07,0.0,-7.961303237069255e-07,7.961303237069256e-07,1.0587911840678754e-22,1.0587911840678754e-22,True,True,9.11409272705277e-12,9.11409272705277e-12,False,0.9999999999999999,33.0341040098574,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,14,11003014,8,-7.961303237069256e-07,0.0,-7.961303237002399e-07,7.961303237069256e-07,6.685736931796599e-18,6.685736931796599e-18,True,True,7.256494202398378e-09,7.256494202398378e-09,False,0.9999999999916022,32.97918601310812,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,15,11003015,8,-7.961303237069256e-07,0.0,-7.961303236435369e-07,7.961303237069256e-07,6.338876939895963e-17,6.338876939895963e-17,True,True,2.2343753846697928e-08,2.2343753846697928e-08,False,0.9999999999203789,33.02758900099434,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,16,11003016,8,-7.961303237069256e-07,0.0,-7.961303234849118e-07,7.961303237069256e-07,2.2201379410157493e-16,2.2201379410157493e-16,True,True,4.1815770317719936e-08,4.1815770317719936e-08,False,0.9999999997211338,33.00712097552605,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,17,11003017,8,-7.961303237069256e-07,0.0,-7.961303237014285e-07,7.961303237069256e-07,5.4971379485620024e-18,5.4971379485620024e-18,True,True,6.5798931672168826e-09,6.5798931672168826e-09,False,0.9999999999930952,33.556728973053396,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,18,11003018,8,-7.961303237069256e-07,0.0,-7.961303237065855e-07,7.961303237069256e-07,3.400837283226016e-19,3.400837283226016e-19,True,True,1.6366276615192854e-09,1.6366276615192854e-09,False,0.9999999999995728,33.2853400032036,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,cold,19,11003019,8,-7.961303237069256e-07,0.0,-7.961303237046245e-07,7.961303237069256e-07,2.3011767594531204e-18,2.3011767594531204e-18,True,True,4.257346021292047e-09,4.257346021292047e-09,False,0.9999999999971095,34.524718998000026,1000,1000,True,zero sequence
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,0,11013000,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303237051995e-07,7.598062888366542e-07,1.7261472673858573e-18,1.7261472673858573e-18,True,True,3.687251171925754e-09,3.687251171925754e-09,False,0.9999999999977282,33.79948899964802,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,1,11013001,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303237059927e-07,7.598062888366542e-07,9.32900912282205e-19,9.32900912282205e-19,True,True,2.710385373170393e-09,2.710385373170393e-09,False,0.9999999999987722,34.63137298240326,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,2,11013002,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303236843496e-07,7.598062888366542e-07,2.2576075022287274e-17,2.2576075022287274e-17,True,True,1.3334452308826072e-08,1.3334452308826072e-08,False,0.9999999999702871,33.498609001981094,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,3,11013003,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303236856572e-07,7.598062888366542e-07,2.1268467909963448e-17,2.1268467909963448e-17,True,True,1.2942503702876446e-08,1.2942503702876446e-08,False,0.9999999999720081,33.563450997462496,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,4,11013004,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303236105556e-07,7.598062888366542e-07,9.637000890355555e-17,9.637000890355555e-17,True,True,2.7549967795362923e-08,2.7549967795362923e-08,False,0.999999999873165,33.24198999325745,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,5,11013005,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303234082641e-07,7.598062888366542e-07,2.9866148786126135e-16,2.9866148786126135e-16,True,True,4.849979331382828e-08,4.849979331382828e-08,False,0.9999999996069242,33.607149991439655,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,6,11013006,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303237067481e-07,7.598062888366542e-07,1.775592815681827e-19,1.775592815681827e-19,True,True,1.1822280142695374e-09,1.1822280142695374e-09,False,0.9999999999997663,33.48493299563415,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,7,11013007,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303236811043e-07,7.598062888366542e-07,2.582137588057372e-17,2.582137588057372e-17,True,True,1.4260659062046571e-08,1.4260659062046571e-08,False,0.9999999999660159,33.766267995815724,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,8,11013008,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303237068221e-07,7.598062888366542e-07,1.0354977780183822e-19,1.0354977780183822e-19,True,True,9.033566173745344e-10,9.033566173745344e-10,False,0.9999999999998637,32.927474996540695,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,9,11013009,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.96130323706767e-07,7.598062888366542e-07,1.5860691937336774e-19,1.5860691937336774e-19,True,True,1.117661704505557e-09,1.117661704505557e-09,False,0.9999999999997913,32.94278398971073,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,10,11013010,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303228541694e-07,7.598062888366542e-07,8.527562429997792e-16,8.527562429997792e-16,True,True,8.195259858364765e-08,8.195259858364765e-08,False,0.9999999988776662,32.51844100304879,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,11,11013011,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303237040636e-07,7.598062888366542e-07,2.862018449653874e-18,2.862018449653874e-18,True,True,4.747722760940765e-09,4.747722760940765e-09,False,0.9999999999962332,32.75026299525052,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,12,11013012,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303237069168e-07,7.598062888366542e-07,8.787966827763366e-21,8.787966827763366e-21,True,True,2.6411746270951775e-10,2.6411746270951775e-10,False,0.9999999999999885,32.78754898929037,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,13,11013013,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303236750361e-07,7.598062888366542e-07,3.1889519914703526e-17,3.1889519914703526e-17,True,True,1.584799316041094e-08,1.584799316041094e-08,False,0.9999999999580295,32.89020399097353,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,14,11013014,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.96130323706771e-07,7.598062888366542e-07,1.545835128739098e-19,1.545835128739098e-19,True,True,1.1036263712800587e-09,1.1036263712800587e-09,False,0.9999999999997965,32.933454000158235,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,15,11013015,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303231717095e-07,7.598062888366542e-07,5.35216084810114e-16,5.35216084810114e-16,True,True,6.492542569758522e-08,6.492542569758522e-08,False,0.9999999992955888,33.090525976149365,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,16,11013016,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303236463778e-07,7.598062888366542e-07,6.054782089386871e-17,6.054782089386871e-17,True,True,2.1837323774340917e-08,2.1837323774340917e-08,False,0.9999999999203115,33.71566999703646,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,17,11013017,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303235209239e-07,7.598062888366542e-07,1.8600176483258473e-16,1.8600176483258473e-16,True,True,3.8274428844613934e-08,3.8274428844613934e-08,False,0.9999999997551985,33.33644801750779,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,18,11013018,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303235092728e-07,7.598062888366542e-07,1.9765280890118603e-16,1.9765280890118603e-16,True,True,3.94549789029322e-08,3.94549789029322e-08,False,0.9999999997398642,33.33190397825092,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,reference_warm,19,11013019,8,-7.961303237069256e-07,-3.632403487027142e-08,-7.961303237024956e-07,7.598062888366542e-07,4.429982314139991e-18,4.429982314139991e-18,True,True,5.906793378203379e-09,5.906793378203379e-09,False,0.9999999999941696,33.36971299722791,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,0,11023000,8,-7.961303237069256e-07,-3.630467014043571e-08,-7.961303236936681e-07,7.598256535664899e-07,1.3257547932187495e-17,1.3257547932187495e-17,True,True,1.0218352803226943e-08,1.0218352803226943e-08,False,0.9999999999825518,33.327677025226876,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003000, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,1,11023001,8,-7.961303237069256e-07,-3.6401105396529865e-08,-7.961303237067667e-07,7.597292183103958e-07,1.589245567285881e-19,1.589245567285881e-19,True,True,1.1187640575234525e-09,1.1187640575234525e-09,False,0.9999999999997908,33.75258800224401,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003001, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,2,11023002,8,-7.961303237069256e-07,-3.629071073270674e-08,-7.961303237069065e-07,7.598396129742189e-07,1.9164120431628545e-20,1.9164120431628545e-20,True,True,3.8839297750170587e-10,3.8839297750170587e-10,False,0.9999999999999748,33.18635898176581,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003002, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,3,11023003,8,-7.961303237069256e-07,-3.620565192928242e-08,-7.961303236767703e-07,7.599246717776432e-07,3.0155325834318753e-17,3.0155325834318753e-17,True,True,1.5411005373743014e-08,1.5411005373743014e-08,False,0.999999999960318,33.05856802035123,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003003, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,4,11023004,8,-7.961303237069256e-07,-3.640275176434782e-08,-7.961303236949582e-07,7.597275719425778e-07,1.1967410874400789e-17,1.1967410874400789e-17,True,True,9.708491353725701e-09,9.708491353725701e-09,False,0.9999999999842477,33.169305010233074,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003004, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,5,11023005,8,-7.961303237069256e-07,-3.634260997352446e-08,-7.961303237067422e-07,7.597877137334012e-07,1.8338263308055602e-19,1.8338263308055602e-19,True,True,1.2020190160062783e-09,1.2020190160062783e-09,False,0.9999999999997586,32.94329799246043,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003005, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,6,11023006,8,-7.961303237069256e-07,-3.634381278577349e-08,-7.961303235877525e-07,7.597865109211521e-07,1.1917308875570697e-16,1.1917308875570697e-16,True,True,3.063650153229194e-08,3.063650153229194e-08,False,0.9999999998431492,32.92100699036382,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003006, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,7,11023007,8,-7.961303237069256e-07,-3.62549420873183e-08,-7.961303233077464e-07,7.598753816196073e-07,3.991792053492844e-16,3.991792053492844e-16,True,True,5.607047151101954e-08,5.607047151101954e-08,False,0.9999999994746781,32.87110599922016,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003007, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,8,11023008,8,-7.961303237069256e-07,-3.630196541475456e-08,-7.961303236206835e-07,7.598283582921711e-07,8.624214183235428e-17,8.624214183235428e-17,True,True,2.606213786318992e-08,2.606213786318992e-08,False,0.9999999998864979,33.222814003238454,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003008, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,9,11023009,8,-7.961303237069256e-07,-3.6319155735825676e-08,-7.961303237064617e-07,7.598111679711e-07,4.63962296858543e-19,4.63962296858543e-19,True,True,1.9115900711311196e-09,1.9115900711311196e-09,False,0.9999999999993894,34.34933300013654,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003009, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,10,11023010,8,-7.961303237069256e-07,-3.617222276267863e-08,-7.961303219579304e-07,7.59958100944247e-07,1.7489952399842132e-15,1.7489952399842132e-15,True,True,1.1736661446708208e-07,1.1736661446708208e-07,False,0.9999999976985636,33.77660701517016,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003010, step k-1"
pendcart,105,Benign,5.885472913711216e-07,1.5648257326906362e-08,0.0004226581217448,0.002152984692486,WOA,optimizer_warm,11,11023011,8,-7.961303237069256e-07,-3.6268388482914734e-08,-7.961303237057822e-07,7.598619352240109e-07,1.1433885996748987e-18,1.1433885996748987e-18,True,True,3.001084157659012e-09,3.001084157659012e-09,False,0.9999999999984953,34.14813202107325,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=9003011, step k-1"
