system,k,role,stratum,drift_warm_gap,plateau,variant,budget_fe,trial,seed,NP,J_star,J_start,J,norm_gap,converged_1e4,first_control_error,returned_incumbent,improvement_fraction,realized_fe,fe_exact,time_ms
flight,7,plateau,High,0.0101959682201341,True,D_no_warm_slot,1000,29,15004029,8,-1.120334473155334,-1.1076974353042874,-1.1202772243443853,5.109974951272368e-05,True,0.041105184881938525,False,0.995469760269495,1000,True,13.742794981226325
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,0,15010000,8,-1.120334473155334,-1.1076974353042874,-1.1191493394894958,0.0010578391491429622,False,0.1348654500011717,False,0.9062174474898782,5000,True,67.30404100380838
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,1,15010001,8,-1.120334473155334,-1.1076974353042874,-1.1203246492550198,8.76872090390355e-06,True,0.011652100720889893,False,0.9992226105175979,5000,True,67.32405500952154
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,2,15010002,8,-1.120334473155334,-1.1076974353042874,-1.1158433785862227,0.00400870871755148,False,0.275410757697788,False,0.6446086003660024,5000,True,68.35742900148034
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,3,15010003,8,-1.120334473155334,-1.1076974353042874,-1.11969561694616,0.0005702370358868214,False,0.09875648340602666,False,0.949445731135401,5000,True,67.55636003799736
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,4,15010004,8,-1.120334473155334,-1.1076974353042874,-1.1203200788799594,1.2848194641363927e-05,True,0.013917186015248105,False,0.9988609454569817,5000,True,67.5912179867737
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,5,15010005,8,-1.120334473155334,-1.1076974353042874,-1.1201251987802745,0.00018679633633879013,False,0.056003077747421304,False,0.983439602102471,5000,True,68.09472100576386
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,6,15010006,8,-1.120334473155334,-1.1076974353042874,-1.1203326992317555,1.5833874802388716e-06,True,0.006179359469849257,False,0.9998596250482602,5000,True,69.93385101668537
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,7,15010007,8,-1.120334473155334,-1.1076974353042874,-1.1202431305608043,8.153153965925754e-05,True,0.03436506406198104,False,0.9927718350133664,5000,True,68.74012597836554
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,8,15010008,8,-1.120334473155334,-1.1076974353042874,-1.1203074260198589,2.414201840893259e-05,True,0.0213918764770524,False,0.9978596934033209,5000,True,68.80060001276433
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,9,15010009,8,-1.120334473155334,-1.1076974353042874,-1.1196034441516294,0.0006525096042485425,False,0.10027943829674185,False,0.9421518703733212,5000,True,68.3467099443078
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,10,15010010,8,-1.120334473155334,-1.1076974353042874,-1.1201144178404319,0.00019641930171293638,False,0.053609085698140435,False,0.9825864797197013,5000,True,67.47638201341033
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,11,15010011,8,-1.120334473155334,-1.1076974353042874,-1.1199063610430795,0.0003821288396568927,False,0.07781115776202895,False,0.9661224317517566,5000,True,68.32831399515271
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,12,15010012,8,-1.120334473155334,-1.1076974353042874,-1.1179220162271801,0.002153336334781651,False,0.19884014265129255,False,0.8090963280644085,5000,True,67.99632799811661
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,13,15010013,8,-1.120334473155334,-1.1076974353042874,-1.1182738352020423,0.0018393060310713057,False,0.1784481838055779,False,0.8369366320192632,5000,True,68.19858500966802
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,14,15010014,8,-1.120334473155334,-1.1076974353042874,-1.1199052805096201,0.00038309331364681754,False,0.07488017617755516,False,0.9660369264717922,5000,True,67.10926000960171
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,15,15010015,8,-1.120334473155334,-1.1076974353042874,-1.1202448858507794,7.996478435786656e-05,True,0.041042069882471936,False,0.9929107354420774,5000,True,65.8852020278573
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,16,15010016,8,-1.120334473155334,-1.1076974353042874,-1.1202941213085935,3.6017678387421e-05,True,0.0243268961792189,False,0.9968068587578768,5000,True,66.88046897761524
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,17,15010017,8,-1.120334473155334,-1.1076974353042874,-1.120283836207767,4.5198062525383745e-05,True,0.029870100156220394,False,0.9959929733404396,5000,True,67.33834801707417
flight,7,plateau,High,0.0101959682201341,True,baseline,5000,18,15010018,8,-1.120334473155334,-1.1076974353042874,-1.11966296475038,0.0005993820783384015,False,0.10179983621907816,False,0.9468618822805542,5000,True,66.0752429976128
