system,Nc,dim,role,k,alg,NP,trial,seed,J_star,J,norm_gap,converged_1e4,first_control_error,lambda_min,lambda_max,cond_H,n_active_reference,realized_fe,fe_exact,time_ms
pendcart,1,1,mid_trajectory,75,SGO,20,9,15100009,-3.1597047172248606e-05,-3.159691559950479e-05,1.3157274381602694e-10,True,3.219090787195955e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.215943998191506
pendcart,1,1,mid_trajectory,75,SGO,20,10,15100010,-3.1597047172248606e-05,-3.1597043590871976e-05,3.5813766299905465e-12,True,5.31098723133977e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.41871801018715
pendcart,1,1,mid_trajectory,75,SGO,20,11,15100011,-3.1597047172248606e-05,-3.159559898764283e-05,1.448184605776768e-09,True,0.00010679777939960611,0.253939042026306,0.253939042026306,1.0,0,1000,True,41.02915903786197
pendcart,1,1,mid_trajectory,75,SGO,20,12,15100012,-3.1597047172248606e-05,-3.15970392571961e-05,7.91505250420264e-12,True,7.895454938882523e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.681345970369875
pendcart,1,1,mid_trajectory,75,SGO,20,13,15100013,-3.1597047172248606e-05,-3.1596745378990166e-05,3.017932584406199e-10,True,4.8753413270506696e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.54303700104356
pendcart,1,1,mid_trajectory,75,SGO,20,14,15100014,-3.1597047172248606e-05,-3.159475405781593e-05,2.293114432673081e-09,True,0.000134388814622622,0.253939042026306,0.253939042026306,1.0,0,1000,True,41.22086399002001
pendcart,1,1,mid_trajectory,75,SGO,20,15,15100015,-3.1597047172248606e-05,-3.1597029104093046e-05,1.8068155560038365e-11,True,1.19290860074589e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.81929102540016
pendcart,1,1,mid_trajectory,75,SGO,20,16,15100016,-3.1597047172248606e-05,-3.1597041599342815e-05,5.572905791082893e-12,True,6.625079740158607e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.65731697482988
pendcart,1,1,mid_trajectory,75,SGO,20,17,15100017,-3.1597047172248606e-05,-3.159697539823818e-05,7.177401042750796e-11,True,2.377573032379468e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.74736300390214
pendcart,1,1,mid_trajectory,75,SGO,20,18,15100018,-3.1597047172248606e-05,-3.159632819690436e-05,7.189753442466405e-10,True,7.525013061473323e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.722233021166176
pendcart,1,1,mid_trajectory,75,SGO,20,19,15100019,-3.1597047172248606e-05,-3.15970292987247e-05,1.787352390928993e-11,True,1.1864661495841061e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.76388000976294
pendcart,1,1,mid_trajectory,75,GWO,20,0,15101000,-3.1597047172248606e-05,-3.159704708571356e-05,8.653504751958072e-14,True,8.255555076497334e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.35007599182427
pendcart,1,1,mid_trajectory,75,GWO,20,1,15101001,-3.1597047172248606e-05,-3.159704158879833e-05,5.5834502738503e-12,True,6.631344429609831e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.425649035256356
pendcart,1,1,mid_trajectory,75,GWO,20,2,15101002,-3.1597047172248606e-05,-3.1597047170875275e-05,1.3733317868330763e-15,True,1.0400083316763897e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.574396966490895
pendcart,1,1,mid_trajectory,75,GWO,20,3,15101003,-3.1597047172248606e-05,-3.15970466673031e-05,5.049455048967283e-13,True,1.994217462122916e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.70008901786059
pendcart,1,1,mid_trajectory,75,GWO,20,4,15101004,-3.1597047172248606e-05,-3.1597044284838535e-05,2.887410071510197e-12,True,4.7687493129264236e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.2572369845584
pendcart,1,1,mid_trajectory,75,GWO,20,5,15101005,-3.1597047172248606e-05,-3.159704689431562e-05,2.7793298397341473e-13,True,1.4795181607699104e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.37223704531789
pendcart,1,1,mid_trajectory,75,GWO,20,6,15101006,-3.1597047172248606e-05,-3.159703658875494e-05,1.058349366939203e-11,True,9.129874053253467e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,35.079393011983484
pendcart,1,1,mid_trajectory,75,GWO,20,7,15101007,-3.1597047172248606e-05,-3.159704693734118e-05,2.3490742364533704e-13,True,1.3601870346435785e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,35.398003994487226
pendcart,1,1,mid_trajectory,75,GWO,20,8,15101008,-3.1597047172248606e-05,-3.159704709615661e-05,7.609199864167318e-14,True,7.74140449157773e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,36.41635499661788
pendcart,1,1,mid_trajectory,75,GWO,20,9,15101009,-3.1597047172248606e-05,-3.159704578943226e-05,1.382816346780398e-12,True,3.3001411229791056e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,37.03014098573476
pendcart,1,1,mid_trajectory,75,GWO,20,10,15101010,-3.1597047172248606e-05,-3.1597035413515276e-05,1.1758733330297696e-11,True,9.623444149352983e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,35.149804956745356
pendcart,1,1,mid_trajectory,75,GWO,20,11,15101011,-3.1597047172248606e-05,-3.159704225028806e-05,4.921960544213358e-12,True,6.226146325234716e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,35.20545701030642
pendcart,1,1,mid_trajectory,75,GWO,20,12,15101012,-3.1597047172248606e-05,-3.159704348421391e-05,3.688034693448156e-12,True,5.38949108769976e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.51251896331087
pendcart,1,1,mid_trajectory,75,GWO,20,13,15101013,-3.1597047172248606e-05,-3.159704592820417e-05,1.2440444385904657e-12,True,3.130172018507571e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.527875028084964
pendcart,1,1,mid_trajectory,75,GWO,20,14,15101014,-3.1597047172248606e-05,-3.159704693646485e-05,2.3578375715630276e-13,True,1.3627217622588783e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.614008978474885
pendcart,1,1,mid_trajectory,75,GWO,20,15,15101015,-3.1597047172248606e-05,-3.159703706223202e-05,1.0110016583674344e-11,True,8.923314364459034e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.62493903841823
pendcart,1,1,mid_trajectory,75,GWO,20,16,15101016,-3.1597047172248606e-05,-3.159704642231114e-05,7.499374656428498e-13,True,2.430316210905864e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.05125701101497
pendcart,1,1,mid_trajectory,75,GWO,20,17,15101017,-3.1597047172248606e-05,-3.159704686695355e-05,3.052950551868036e-13,True,1.5506370118489876e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.81007496500388
pendcart,1,1,mid_trajectory,75,GWO,20,18,15101018,-3.1597047172248606e-05,-3.1597045884626084e-05,1.2876225218981692e-12,True,3.1845240971127564e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,35.21293099038303
pendcart,1,1,mid_trajectory,75,GWO,20,19,15101019,-3.1597047172248606e-05,-3.1597046471001197e-05,7.012474097494587e-13,True,2.350097566428816e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,35.30516498722136
pendcart,1,1,mid_trajectory,75,PSO,30,0,15102000,-3.1597047172248606e-05,-3.158071007701501e-05,1.6337095233597866e-08,True,0.00035870520595869537,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.964822980109602
pendcart,1,1,mid_trajectory,75,PSO,30,1,15102001,-3.1597047172248606e-05,-3.152406923465296e-05,7.297793759564446e-08,True,0.0007581341368586014,0.253939042026306,0.253939042026306,1.0,0,1000,True,38.37537998333573
pendcart,1,1,mid_trajectory,75,PSO,30,2,15102002,-3.1597047172248606e-05,-3.159042319400914e-05,6.623978239465975e-09,True,0.00022840715688217383,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.90467202896252
pendcart,1,1,mid_trajectory,75,PSO,30,3,15102003,-3.1597047172248606e-05,-3.159450292703393e-05,2.544245214675274e-09,True,0.00014155647602259042,0.253939042026306,0.253939042026306,1.0,0,1000,True,28.989250015001744
pendcart,1,1,mid_trajectory,75,PSO,30,4,15102004,-3.1597047172248606e-05,-3.158003679030283e-05,1.7010381945774407e-08,True,0.0003660220861812849,0.253939042026306,0.253939042026306,1.0,0,1000,True,23.695910000242293
pendcart,1,1,mid_trajectory,75,PSO,30,5,15102005,-3.1597047172248606e-05,-3.152229053171234e-05,7.475664053626329e-08,True,0.0007673175786200859,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.54008295899257
pendcart,1,1,mid_trajectory,75,PSO,30,6,15102006,-3.1597047172248606e-05,-3.156999423939514e-05,2.7052932853465384e-08,True,0.00046159111077195836,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.62511695921421
pendcart,1,1,mid_trajectory,75,PSO,30,7,15102007,-3.1597047172248606e-05,-3.1591404083955874e-05,5.6430882927320665e-09,True,0.00021081848209691598,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.188572948332876
pendcart,1,1,mid_trajectory,75,PSO,30,8,15102008,-3.1597047172248606e-05,-3.159283683215818e-05,4.210340090426404e-09,True,0.00018209953973097326,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.034546979237348
pendcart,1,1,mid_trajectory,75,PSO,30,9,15102009,-3.1597047172248606e-05,-3.1593844164950616e-05,3.2030072979902452e-09,True,0.00015882878858785449,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.292260000947863
pendcart,1,1,mid_trajectory,75,PSO,30,10,15102010,-3.1597047172248606e-05,-3.1552896772891825e-05,4.415039935678182e-08,True,0.0005896816012874589,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.124455987475812
pendcart,1,1,mid_trajectory,75,PSO,30,11,15102011,-3.1597047172248606e-05,-3.158253901786904e-05,1.4508154379567497e-08,True,0.0003380308546776997,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.270511989016086
pendcart,1,1,mid_trajectory,75,PSO,30,12,15102012,-3.1597047172248606e-05,-3.1595160045757935e-05,1.887126490670969e-09,True,0.00012191320956651125,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.26012302748859
pendcart,1,1,mid_trajectory,75,PSO,30,13,15102013,-3.1597047172248606e-05,-3.1597034478219544e-05,1.2694029062219805e-11,True,9.99884885302671e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.09288304625079
pendcart,1,1,mid_trajectory,75,PSO,30,14,15102014,-3.1597047172248606e-05,-3.154520070577428e-05,5.184646647432307e-08,True,0.0006390132168703211,0.253939042026306,0.253939042026306,1.0,0,1000,True,23.948775022290647
pendcart,1,1,mid_trajectory,75,PSO,30,15,15102015,-3.1597047172248606e-05,-3.159696322006973e-05,8.395217887432723e-11,True,2.5713799039900342e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.0529109723866
pendcart,1,1,mid_trajectory,75,PSO,30,16,15102016,-3.1597047172248606e-05,-3.1555943883419936e-05,4.1103288828670524e-08,True,0.0005689689227916378,0.253939042026306,0.253939042026306,1.0,0,1000,True,23.85498397052288
pendcart,1,1,mid_trajectory,75,PSO,30,17,15102017,-3.1597047172248606e-05,-3.153218832730726e-05,6.48588449413435e-08,True,0.0007147182379864496,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.130000034347177
pendcart,1,1,mid_trajectory,75,PSO,30,18,15102018,-3.1597047172248606e-05,-3.155230716341661e-05,4.474000883199816e-08,True,0.0005936060138198446,0.253939042026306,0.253939042026306,1.0,0,1000,True,23.706495005171746
pendcart,1,1,mid_trajectory,75,PSO,30,19,15102019,-3.1597047172248606e-05,-3.146344409155152e-05,1.3360308069708951e-07,True,0.0010257900817760013,0.253939042026306,0.253939042026306,1.0,0,1000,True,23.884385998826474
pendcart,1,1,mid_trajectory,75,WOA,8,0,15103000,-3.1597047172248606e-05,-3.159704716634994e-05,5.898669682043167e-15,True,2.1553963773165985e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,31.851615000050515
pendcart,1,1,mid_trajectory,75,WOA,8,1,15103001,-3.1597047172248606e-05,-3.1597047160747444e-05,1.1501162435617607e-14,True,3.0096856959774265e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,31.483578961342573
pendcart,1,1,mid_trajectory,75,WOA,8,2,15103002,-3.1597047172248606e-05,-3.159704717217628e-05,7.232306116836118e-17,True,2.3867168821162243e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,31.599392998032272
pendcart,1,1,mid_trajectory,75,WOA,8,3,15103003,-3.1597047172248606e-05,-3.159704717143459e-05,8.140189911021167e-16,True,8.006980732958024e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.56132500246167
pendcart,1,1,mid_trajectory,75,WOA,8,4,15103004,-3.1597047172248606e-05,-3.1597047172246255e-05,2.3513634615779377e-18,True,4.299433156718102e-09,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.45607495773584
pendcart,1,1,mid_trajectory,75,WOA,8,5,15103005,-3.1597047172248606e-05,-3.159704717217087e-05,7.773729576721067e-17,True,2.4744344503946358e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,31.685179041232914
pendcart,1,1,mid_trajectory,75,WOA,8,6,15103006,-3.1597047172248606e-05,-3.159704717200918e-05,2.3942572100268955e-16,True,4.342403554444263e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.03190303267911
pendcart,1,1,mid_trajectory,75,WOA,8,7,15103007,-3.1597047172248606e-05,-3.159704717128332e-05,9.652855229545787e-16,True,8.719228294234993e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.55091095343232
pendcart,1,1,mid_trajectory,75,WOA,8,8,15103008,-3.1597047172248606e-05,-3.1597047171830314e-05,4.1829197440848565e-16,True,5.7396692308697705e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.327935030683875
pendcart,1,1,mid_trajectory,75,WOA,8,9,15103009,-3.1597047172248606e-05,-3.1597047171980896e-05,2.6770984517740515e-16,True,4.591767954059689e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.315278007648885
pendcart,1,1,mid_trajectory,75,WOA,8,10,15103010,-3.1597047172248606e-05,-3.159704717150587e-05,7.427394745247728e-16,True,7.648328846643349e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.37545897718519
pendcart,1,1,mid_trajectory,75,WOA,8,11,15103011,-3.1597047172248606e-05,-3.1597047172187295e-05,6.131163285405528e-17,True,2.1974503487676156e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.28334098821506
pendcart,1,1,mid_trajectory,75,WOA,8,12,15103012,-3.1597047172248606e-05,-3.159704717221474e-05,3.3867765363015945e-17,True,1.6330496167143993e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.25027897860855
pendcart,1,1,mid_trajectory,75,WOA,8,13,15103013,-3.1597047172248606e-05,-3.1597046779612243e-05,3.926363628756896e-13,True,1.7585127277813806e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.63032797258347
pendcart,1,1,mid_trajectory,75,WOA,8,14,15103014,-3.1597047172248606e-05,-3.159704717186096e-05,3.876497105086141e-16,True,5.525458974739439e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,55.43981597293168
pendcart,1,1,mid_trajectory,75,WOA,8,15,15103015,-3.1597047172248606e-05,-3.159704717223994e-05,8.666841116306001e-18,True,8.259109562924749e-09,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.69349999027327
pendcart,1,1,mid_trajectory,75,WOA,8,16,15103016,-3.1597047172248606e-05,-3.159704716864506e-05,3.603549208162915e-15,True,1.684672167288903e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.534158021211624
pendcart,1,1,mid_trajectory,75,WOA,8,17,15103017,-3.1597047172248606e-05,-3.159704717220436e-05,4.424900116456465e-17,True,1.866613352080604e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.79431298142299
pendcart,1,1,mid_trajectory,75,WOA,8,18,15103018,-3.1597047172248606e-05,-3.1597047150638655e-05,2.160995178374786e-14,True,4.125505289817588e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.676382979843765
pendcart,1,1,mid_trajectory,75,WOA,8,19,15103019,-3.1597047172248606e-05,-3.1597047172241105e-05,7.501323780884084e-18,True,7.687428318914336e-09,0.253939042026306,0.253939042026306,1.0,0,1000,True,32.73765603080392
pendcart,1,1,near_settled,135,SGO,20,0,15100000,-6.553727522805044e-09,-6.5537040391408625e-09,2.3483664181355577e-14,True,4.3006409910072304e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.38386401953176
pendcart,1,1,near_settled,135,SGO,20,1,15100001,-6.553727522805044e-09,-6.553702759933408e-09,2.476287163553417e-14,True,4.4162206339171486e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.664578973315656
pendcart,1,1,near_settled,135,SGO,20,2,15100002,-6.553727522805044e-09,-6.553724312991259e-09,3.209813785131141e-15,True,1.589974569851931e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.581165998242795
pendcart,1,1,near_settled,135,SGO,20,3,15100003,-6.553727522805044e-09,-6.553703299137154e-09,2.422366789000759e-14,True,4.3678751002516154e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.08710500784218
pendcart,1,1,near_settled,135,SGO,20,4,15100004,-6.553727522805044e-09,-6.553352202275501e-09,3.7532052954302654e-13,True,1.719299035654381e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.324157987721264
pendcart,1,1,near_settled,135,SGO,20,5,15100005,-6.553727522805044e-09,-6.553715860907834e-09,1.1661897210115138e-14,True,3.0306435796692696e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.40147103276104
pendcart,1,1,near_settled,135,SGO,20,6,15100006,-6.553727522805044e-09,-6.553727332432269e-09,1.9037277495931397e-16,True,3.872154521030119e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.13600597297773
pendcart,1,1,near_settled,135,SGO,20,7,15100007,-6.553727522805044e-09,-6.553555795092751e-09,1.71727712292702e-13,True,1.162975194443156e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.34158099582419
pendcart,1,1,near_settled,135,SGO,20,8,15100008,-6.553727522805044e-09,-6.5527677540495806e-09,9.597687554633144e-13,True,2.7493723658865215e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.743626955896616
pendcart,1,1,near_settled,135,SGO,20,9,15100009,-6.553727522805044e-09,-6.553675275265686e-09,5.2247539357819885e-14,True,6.414800882489501e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.039572002366185
pendcart,1,1,near_settled,135,SGO,20,10,15100010,-6.553727522805044e-09,-6.553688277309032e-09,3.924549601159488e-14,True,5.559620793508754e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.74076104350388
pendcart,1,1,near_settled,135,SGO,20,11,15100011,-6.553727522805044e-09,-6.5529652462668666e-09,7.622765381773045e-13,True,2.450228211096591e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.728183997794986
pendcart,1,1,near_settled,135,SGO,20,12,15100012,-6.553727522805044e-09,-6.551946314486818e-09,1.7812083182261966e-12,True,3.7454811583173303e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.03754799487069
pendcart,1,1,near_settled,135,SGO,20,13,15100013,-6.553727522805044e-09,-6.553691372337548e-09,3.615046749595549e-14,True,5.335894304887552e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.58635398885235
pendcart,1,1,near_settled,135,SGO,20,14,15100014,-6.553727522805044e-09,-6.553721558737738e-09,5.964067305881826e-15,True,2.167312457524394e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.537197968456894
pendcart,1,1,near_settled,135,SGO,20,15,15100015,-6.553727522805044e-09,-6.553096556525328e-09,6.309662797161169e-13,True,2.229222072106684e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.27935502724722
pendcart,1,1,near_settled,135,SGO,20,16,15100016,-6.553727522805044e-09,-6.553726991222634e-09,5.315824102465248e-16,True,6.470466015046604e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.957977016456425
pendcart,1,1,near_settled,135,SGO,20,17,15100017,-6.553727522805044e-09,-6.553340912214139e-09,3.866105909045672e-13,True,1.7449666572509647e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.377493016421795
pendcart,1,1,near_settled,135,SGO,20,18,15100018,-6.553727522805044e-09,-6.5530170888339994e-09,7.104339710444604e-13,True,2.3654409960856184e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,39.83869997318834
pendcart,1,1,near_settled,135,SGO,20,19,15100019,-6.553727522805044e-09,-6.553681111307051e-09,4.641149799322314e-14,True,6.045929134453607e-07,0.253939042026306,0.253939042026306,1.0,0,1000,True,40.748685016296804
pendcart,1,1,near_settled,135,GWO,20,0,15101000,-6.553727522805044e-09,-6.553726540835685e-09,9.819693588630792e-16,True,8.794258503900696e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.013219992630184
pendcart,1,1,near_settled,135,GWO,20,1,15101001,-6.553727522805044e-09,-6.553726932558614e-09,5.902464298656999e-16,True,6.818156151537462e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.1542640235275
pendcart,1,1,near_settled,135,GWO,20,2,15101002,-6.553727522805044e-09,-6.553727266647495e-09,2.561575491031498e-16,True,4.491628604466678e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.89398502279073
pendcart,1,1,near_settled,135,GWO,20,3,15101003,-6.553727522805044e-09,-6.55372651324181e-09,1.0095632339038438e-15,True,8.91696418744601e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.77247594855726
pendcart,1,1,near_settled,135,GWO,20,4,15101004,-6.553727522805044e-09,-6.5537264461478984e-09,1.0766571454441367e-15,True,9.208501705040492e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.65046297060326
pendcart,1,1,near_settled,135,GWO,20,5,15101005,-6.553727522805044e-09,-6.5537274689433206e-09,5.386172331132504e-17,True,2.059635578478521e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.43393198540434
pendcart,1,1,near_settled,135,GWO,20,6,15101006,-6.553727522805044e-09,-6.553726347468722e-09,1.1753363216718627e-15,True,9.621246426210622e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.726427984423935
pendcart,1,1,near_settled,135,GWO,20,7,15101007,-6.553727522805044e-09,-6.55372726834629e-09,2.5445875421707924e-16,True,4.476709957894126e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.3459359719418
pendcart,1,1,near_settled,135,GWO,20,8,15101008,-6.553727522805044e-09,-6.55372742777833e-09,9.502671391088373e-17,True,2.7357292621153426e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.61430898075923
pendcart,1,1,near_settled,135,GWO,20,9,15101009,-6.553727522805044e-09,-6.553727516998337e-09,5.806706984087523e-18,True,6.762623759186447e-09,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.07955897273496
pendcart,1,1,near_settled,135,GWO,20,10,15101010,-6.553727522805044e-09,-6.553726991812519e-09,5.30992524590656e-16,True,6.466874950616193e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.84641697630286
pendcart,1,1,near_settled,135,GWO,20,11,15101011,-6.553727522805044e-09,-6.553727260920804e-09,2.6188423959786263e-16,True,4.541558795454295e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.77402898715809
pendcart,1,1,near_settled,135,GWO,20,12,15101012,-6.553727522805044e-09,-6.553726913489914e-09,6.093151300505868e-16,True,6.927415555999113e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,35.54733900818974
pendcart,1,1,near_settled,135,GWO,20,13,15101013,-6.553727522805044e-09,-6.553727491196756e-09,3.1608287605422235e-17,True,1.577795593742798e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,35.63445498002693
pendcart,1,1,near_settled,135,GWO,20,14,15101014,-6.553727522805044e-09,-6.553726898573106e-09,6.242319377714679e-16,True,7.011698797474548e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.754438034724444
pendcart,1,1,near_settled,135,GWO,20,15,15101015,-6.553727522805044e-09,-6.5537272771681775e-09,2.456368663667563e-16,True,4.398423390864761e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.96408801199868
pendcart,1,1,near_settled,135,GWO,20,16,15101016,-6.553727522805044e-09,-6.553727447491582e-09,7.531346218498635e-17,True,2.4354911942579697e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.838989038486034
pendcart,1,1,near_settled,135,GWO,20,17,15101017,-6.553727522805044e-09,-6.5537272145540446e-09,3.082509993200335e-16,True,4.92722625417886e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,33.90260599553585
pendcart,1,1,near_settled,135,GWO,20,18,15101018,-6.553727522805044e-09,-6.5537275168239375e-09,5.981106435715753e-18,True,6.863427023441095e-09,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.60512595484033
pendcart,1,1,near_settled,135,GWO,20,19,15101019,-6.553727522805044e-09,-6.553727445326498e-09,7.747854622697857e-17,True,2.4702504704851407e-08,0.253939042026306,0.253939042026306,1.0,0,1000,True,34.40642595523968
pendcart,1,1,near_settled,135,PSO,30,0,15102000,-6.553727522805044e-09,-6.547385696191556e-09,6.341826613488125e-12,True,7.067363699325463e-06,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.67243798309937
pendcart,1,1,near_settled,135,PSO,30,1,15102001,-6.553727522805044e-09,0.0,6.553727522805044e-09,True,0.0002271927403791912,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.507922003977
pendcart,1,1,near_settled,135,PSO,30,2,15102002,-6.553727522805044e-09,-5.484876918339552e-09,1.0688506044654922e-09,True,9.175056830737331e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.558014993090183
pendcart,1,1,near_settled,135,PSO,30,3,15102003,-6.553727522805044e-09,-5.296267605908662e-09,1.257459916896382e-09,True,9.951701352929078e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.449698976241052
pendcart,1,1,near_settled,135,PSO,30,4,15102004,-6.553727522805044e-09,0.0,6.553727522805044e-09,True,0.0002271927403791912,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.218494014348835
pendcart,1,1,near_settled,135,PSO,30,5,15102005,-6.553727522805044e-09,0.0,6.553727522805044e-09,True,0.0002271927403791912,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.166596005670726
pendcart,1,1,near_settled,135,PSO,30,6,15102006,-6.553727522805044e-09,-4.204090032249712e-09,2.3496374905553318e-09,True,0.00013603500939418482,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.219913000706583
pendcart,1,1,near_settled,135,PSO,30,7,15102007,-6.553727522805044e-09,0.0,6.553727522805044e-09,True,0.0002271927403791912,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.229958013165742
pendcart,1,1,near_settled,135,PSO,30,8,15102008,-6.553727522805044e-09,0.0,6.553727522805044e-09,True,0.0002271927403791912,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.42639198852703
pendcart,1,1,near_settled,135,PSO,30,9,15102009,-6.553727522805044e-09,-6.525277448267978e-09,2.845007453706616e-11,True,1.49689715737716e-05,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.37706501223147
pendcart,1,1,near_settled,135,PSO,30,10,15102010,-6.553727522805044e-09,0.0,6.553727522805044e-09,True,0.0002271927403791912,0.253939042026306,0.253939042026306,1.0,0,1000,True,24.295504961628467
