case,seed,grouping,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F4,22,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.29602747804476,12.414061823003065,0.19374740173021207,190.46264598799462
F4,17,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,12.941247380831571,12.175735293951877,0.23132506551167048,192.92969004700717
F4,16,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.628951426249914,12.98754888074925,0.23580656860310634,199.80133926100098
F4,8,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.741304593336267,13.079139149667439,0.20959620095121279,203.34200509999937
F4,26,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,16.443439389449598,15.754613289113243,0.215726772192774,115.66968628999894
F4,29,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.161428257344264,13.24247498008036,0.22712670390354828,117.34760239699972
F4,27,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.420729409058277,13.393351103817231,0.21455456935421208,118.65131507000478
F4,31,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.797799589651964,13.019132517377395,0.23494493300169178,118.32398128199566
F4,28,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,13.833771943071861,12.93523962024646,0.22999992587693036,122.61727649999375
F4,30,fitness,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.466613915955786,13.645768597374454,0.21890142686847006,122.63700423800037
F5,3,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.7641335519724,12.835319569441715,0.24053775193075744,145.21556798501115
F5,6,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.924393492319378,13.078954551570565,0.24764759300995695,146.19392747498932
F5,4,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,14.061257073497117,13.233088295980032,0.23139885169268512,155.41527426800167
F5,1,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.640865977690458,12.547063856914178,0.24138165596652483,157.80245952600671
F5,5,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,12.385364485816039,11.688114544976761,0.21297127389117118,158.89013216100284
F5,8,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,12.084214675213893,11.328791015438208,0.20414221524354692,153.19600943299884
F5,2,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.958703010417377,12.611784505822834,0.24397632808288672,161.94932041599532
F5,11,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.968590741644302,13.349535226845008,0.25209602382068613,152.2774772260018
F5,12,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.212423300510286,12.212643277398389,0.24433989791775193,151.55370478899567
F5,7,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.193481733179976,12.371182905046373,0.25906525276359904,162.45074400100566
F5,9,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.828987010896162,12.831514440894601,0.23630287534328293,159.23499646500568
F5,13,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.654474984370397,12.611765657159424,0.24165819431993615,150.3084929179895
F5,10,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,14.910953757469233,13.844242730810121,0.2673039701378279,162.13154128599854
F5,14,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.032591745927473,12.3001064600863,0.2592644703783047,149.4513762199931
F6,3,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,15.227907509106137,14.467462129365009,0.20228792763324865,39.295402128002024
F6,1,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,15.982483184448668,15.257749977723199,0.1864559366983455,51.669416409000405
F6,2,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,19.716448040102534,18.671310704145,0.1860177733935923,52.54417474899674
F6,4,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,15.370140434290759,14.707262685492438,0.25960282159301834,39.383890060998965
F5,19,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,11.86935457486785,11.050751159686145,0.2356287880788754,143.78239106200635
F5,17,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.634738717711079,12.88575500830191,0.24635589885464113,149.96900207799627
F6,5,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,16.3399170496964,15.363340418086425,0.1304390669029802,41.45621453599597
F5,16,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.62446978180314,12.939273956832578,0.2494730708383619,151.25332659800188
F6,6,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,20.18554528960746,19.25637128155263,0.21197451603444956,41.6417097980011
F5,18,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.43942678664612,12.538800721879335,0.22249484117169516,151.22640900799888
F5,15,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.16880032081448,12.34101277179517,0.24574416189149156,165.50041299800796
F5,20,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,15.21859052587121,13.938043412389918,0.26320066194160036,155.35405972300214
F6,7,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,17.73422408949296,16.52127767911747,0.18596842351245843,40.452393639003276
F5,22,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,12.77335956079456,11.978561484925095,0.23575413783827726,148.7615635330003
F5,25,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,14.298174810711696,13.231259045798787,0.2556831123120394,140.90006762300618
F5,21,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,12.660417128165074,12.015701514795651,0.23917450019683656,158.1272009920067
F6,9,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,17.176514123334794,16.403052866389142,0.23937072941223558,38.23452528899361
F6,12,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,19.43070825395797,18.408118959638788,0.18207549757462052,38.245720065999194
F5,28,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.85131389501865,12.785961646664205,0.24673048231166425,141.13617212200188
F6,8,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,17.357186565546364,16.415669505910213,0.2305042047052817,42.89567229899694
F5,27,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.092823929820465,12.024834182796294,0.23140177684394259,147.14619230099197
F5,26,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,14.025903581193466,13.047356461241227,0.2529576530718827,148.28630818700185
F6,11,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,26.539580508955485,25.737358490071095,0.1205145477319625,43.914751592004905
F5,24,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,14.083740624236555,12.822039188391663,0.2422720221566731,154.00521570000274
F5,23,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.608861181087732,12.794082566919673,0.24968521423265733,155.50636114399822
F6,10,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,20.651475286316877,19.640117939052857,0.18685429903022843,45.529029327997705
F5,31,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,15.342389812458936,14.398828332000484,0.2472352589488474,143.66100044100313
F6,14,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,16.306799072669197,15.625699654064503,0.20417568281605117,45.30205495299015
F5,30,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,14.106366583960932,13.397673325681092,0.22661683355953569,149.42342711599485
F6,13,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,17.275354552609706,16.600157856785565,0.21298687369216715,52.32245012599742
F6,15,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,14.881295334658454,13.965470644938716,0.1921995216526681,46.11077661298623
F5,29,fitness,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,13.246521569787227,12.535641761173517,0.23636646220872498,156.9987531270017
F7,1,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,20.96599844819811,19.763346801078704,0.2262395173483704,15.771731681990786
F6,17,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,22.571672951604516,21.673744992818346,0.2536802610367768,38.657719387992984
F7,3,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.289024098456185,17.246203796990397,0.25946342417302837,15.757254409007146
F6,16,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,16.002037983937896,15.493989447557356,0.20128325657689844,44.20098383000004
F7,2,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,24.715846280390444,23.15164682247918,0.2100957261845565,18.684431841000332
F6,18,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,21.86356813889402,20.782534272181397,0.20180813197110223,40.32360942500236
F6,21,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,23.327029433406157,22.627030956618363,0.3263575491103098,38.47343161600293
F7,4,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,21.427445997720202,19.890347802913247,0.21777955683279426,19.75041322800098
F6,20,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,14.491914608640887,13.551104668631774,0.14213354861686456,41.32731556300132
F6,22,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,19.065096552457188,17.549763808948857,0.1716646475538492,42.93104264700378
F6,30,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,15.455888259944306,14.347716010748204,0.19252312455232673,39.203519253002014
F6,26,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,19.36778806010509,18.66642211939949,0.19372100199183567,41.242956685993704
F7,7,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,20.792304356836844,18.822518127291854,0.1819251064996971,15.82640363900282
F7,5,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.783703808940658,17.31038008539139,0.16047520727460218,20.917161032004515
F6,31,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,17.77164339833694,17.02368147905647,0.275701147794102,38.98451405600645
F6,29,fitness,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,11.460256928737905,10.957762666247675,0.12039915907533802,45.2298679559899
